,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
137,John Paxson,PG,32,CHI,19,331,12.6,.717,.400,.183,1.9,5.1,3.5,13.6,1.0,0.2,5.8,9.6,,1.0,0.2,1.1,.160,,1.0,0.6,1.6,0.3
138,Gary Payton*,PG,24,SEA,19,605,12.7,.466,.026,.157,4.0,8.4,6.1,18.4,3.0,0.4,11.9,20.8,,0.2,0.5,0.6,.048,,-2.0,0.6,-1.4,0.1
139,Will Perdue,C,27,CHI,13,101,9.5,.512,.000,.500,18.2,18.1,18.2,6.9,0.5,1.4,24.7,14.8,,0.0,0.1,0.1,.055,,-4.1,-1.8,-5.9,-0.1
140,Sam Perkins,PF,31,SEA,19,626,17.5,.550,.351,.244,5.8,19.9,12.4,9.2,1.6,2.9,7.8,19.0,,1.4,0.6,2.0,.157,,3.0,1.1,4.1,1.0
141,Dražen Petrović*,SG,28,NJN,5,193,5.6,.521,.091,.303,1.2,4.2,2.8,7.4,0.5,0.0,22.7,23.0,,-0.3,0.1,-0.3,-0.063,,-5.6,-3.2,-8.8,-0.3
142,Bobby Phills,SG,23,CLE,2,9,5.2,.515,.000,.667,0.0,0.0,0.0,0.0,0.0,0.0,20.5,25.1,,0.0,0.0,0.0,-0.071,,-5.0,-5.7,-10.6,0.0
143,Ricky Pierce,SG,33,SEA,19,578,17.3,.546,.111,.326,3.2,6.2,4.7,12.4,1.1,0.5,8.3,25.7,,1.4,0.1,1.5,.127,,2.7,-1.3,1.4,0.5
144,Scottie Pippen*,SF,27,CHI,19,789,16.9,.504,.052,.355,5.8,14.6,10.2,21.8,2.8,1.2,15.8,26.2,,0.3,1.1,1.4,.083,,1.1,0.8,2.0,0.8
145,Terry Porter,PG,29,POR,4,152,11.2,.453,.279,.162,2.6,12.5,7.1,9.3,1.4,0.0,7.6,22.1,,0.0,0.2,0.2,.056,,-1.2,-0.4,-1.6,0.0
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Mark Price,PG,28,CLE,9,288,13.8,.544,.268,.247,0.4,7.8,4.1,31.2,2.8,0.0,23.5,22.6,,-0.1,0.3,0.2,.036,,1.0,-0.8,0.2,0.2
148,J.R. Reid,PF,24,SAS,10,220,15.0,.564,.033,.583,8.6,17.0,13.0,10.0,1.9,2.4,14.7,17.8,,0.3,0.3,0.6,.135,,-0.3,2.2,1.9,0.2
149,Pooh Richardson,PG,26,IND,4,95,10.5,.482,.067,.400,1.3,12.3,7.0,35.2,1.1,0.0,25.4,11.7,,0.0,0.1,0.1,.049,,-0.1,-1.4,-1.6,0.0
150,Doc Rivers,PG,31,NYK,15,458,15.2,.578,.292,.566,1.6,8.6,5.1,28.2,3.4,0.2,18.5,15.9,,0.8,0.6,1.4,.145,,0.5,3.3,3.8,0.6
151,Stanley Roberts,C,22,LAC,5,149,10.3,.492,.020,.360,11.6,19.8,15.3,1.1,1.0,1.5,14.7,19.5,,-0.1,0.2,0.1,.031,,-4.1,-1.4,-5.5,-0.1
152,Clifford Robinson,PF,26,POR,4,131,3.5,.290,.016,.361,7.5,6.3,7.0,7.4,2.4,3.5,10.2,25.5,,-0.6,0.2,-0.4,-0.137,,-6.2,-1.2,-7.3,-0.2
153,David Robinson*,C,27,SAS,10,421,21.6,.529,.006,.647,8.2,25.4,17.1,15.3,1.2,5.7,10.3,25.6,,0.7,0.8,1.5,.172,,3.3,2.8,6.1,0.9
154,Rumeal Robinson,PG,26,NJN,5,136,10.0,.470,.143,.143,3.5,6.9,5.2,40.7,1.9,0.0,27.7,24.3,,-0.2,0.1,-0.1,-0.040,,-2.5,-0.8,-3.3,0.0
155,Tree Rollins,C,37,HOU,6,16,3.2,.000,.333,.000,8.0,19.6,14.4,0.0,6.6,0.0,0.0,8.6,,-0.1,0.0,0.0,-0.028,,-7.2,0.2,-7.0,0.0
156,Mike Sanders,SF,32,CLE,8,145,11.2,.439,.042,.208,6.7,8.6,7.6,11.1,3.0,0.5,5.4,17.7,,0.0,0.2,0.2,.061,,-1.9,0.9,-1.0,0.0
157,Steve Scheffler,C,25,SEA,9,22,36.6,.595,.000,.400,30.1,22.6,26.6,7.9,4.9,0.0,0.0,23.6,,0.2,0.0,0.2,.421,,11.7,0.9,12.5,0.1
158,Dwayne Schintzius,C,24,NJN,5,106,10.7,.458,.000,.207,6.8,20.9,13.9,5.7,0.5,3.6,8.7,15.0,,0.0,0.2,0.1,.064,,-3.2,1.6,-1.6,0.0
159,Detlef Schrempf,PF,30,IND,4,165,15.0,.558,.037,.667,2.3,14.1,8.4,29.3,0.3,0.8,19.6,24.8,,0.1,0.1,0.2,.065,,1.7,-0.9,0.8,0.1
160,Byron Scott,SG,31,LAL,5,177,13.3,.652,.357,.548,0.0,7.3,3.4,7.5,1.5,0.0,7.1,13.7,,0.4,0.1,0.5,.146,,0.4,0.5,0.8,0.1
161,Malik Sealy,SF,22,IND,3,18,-4.6,.170,.200,.400,13.9,0.0,6.7,0.0,0.0,0.0,14.5,18.0,,-0.1,0.0,-0.1,-0.247,,-6.4,-7.2,-13.6,-0.1
162,Charles Smith,SF,27,NYK,15,388,12.3,.522,.000,.362,8.4,10.2,9.3,8.5,1.2,2.5,15.3,21.9,,0.2,0.4,0.6,.069,,-2.1,0.7,-1.4,0.1
163,Kenny Smith,PG,27,HOU,12,391,14.8,.615,.359,.281,0.7,5.9,3.5,20.9,1.2,0.2,15.3,19.8,,0.7,0.3,1.0,.120,,2.0,-1.3,0.7,0.3
164,Larry Smith,PF,35,SAS,6,50,12.6,.735,.000,1.333,19.0,17.6,18.3,2.6,4.1,2.6,17.4,5.1,,0.1,0.1,0.2,.213,,-3.1,4.1,1.0,0.0
165,Tony Smith,SG,24,LAL,5,73,12.6,.587,.160,.360,6.9,4.8,5.9,4.4,0.7,0.9,9.4,19.0,,0.1,0.0,0.2,.109,,-0.6,0.3,-0.4,0.0
166,Rik Smits,C,26,IND,4,143,23.1,.611,.016,.344,11.4,15.5,13.5,9.9,1.9,1.9,9.8,27.0,,0.4,0.1,0.6,.189,,4.0,0.0,4.0,0.2
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Elmore Spencer,C,23,LAC,2,4,-11.9,.000,.000,.000,25.4,0.0,13.9,0.0,0.0,0.0,0.0,21.4,,0.0,0.0,0.0,-0.364,,-16.1,-9.9,-25.9,0.0
169,John Starks,SG,27,NYK,15,575,12.6,.545,.375,.300,0.8,10.0,5.4,27.0,1.4,0.4,19.5,22.0,,0.4,0.5,0.8,.071,,0.0,0.4,0.4,0.3
170,John Stockton*,PG,30,UTA,5,193,18.6,.560,.255,.353,3.0,4.1,3.6,48.4,3.5,0.0,20.3,18.1,,0.4,0.2,0.6,.145,,4.2,2.5,6.7,0.4
171,Rod Strickland,SG,26,POR,4,156,17.6,.471,.019,.231,5.7,12.9,8.9,39.5,1.7,0.8,10.9,17.5,,0.3,0.2,0.5,.144,,3.3,1.8,5.0,0.3
172,Terry Teagle,SG,32,HOU,5,12,-12.5,.340,.000,.400,0.0,0.0,0.0,0.0,0.0,0.0,33.8,33.8,,-0.1,0.0,-0.1,-0.524,,-18.2,-9.6,-27.8,-0.1
173,LaSalle Thompson,C,31,IND,4,73,8.0,.425,.000,.400,12.0,11.2,11.6,6.0,2.2,1.8,18.5,14.0,,0.0,0.1,0.0,.019,,-1.8,-0.7,-2.4,0.0
174,Otis Thorpe,PF,30,HOU,12,419,17.8,.650,.000,.374,11.0,16.7,14.2,12.4,0.8,0.1,11.3,16.4,,1.2,0.5,1.7,.192,,2.3,0.2,2.6,0.5
175,Sedale Threatt,PG,31,LAL,5,205,15.9,.477,.146,.135,1.5,8.0,4.5,32.0,3.3,0.3,11.3,22.5,,0.1,0.2,0.4,.083,,0.4,1.5,1.9,0.2
176,Trent Tucker,SG,33,CHI,19,208,9.8,.545,.565,.130,2.4,7.6,5.0,12.6,1.8,0.0,12.6,12.3,,0.2,0.2,0.4,.084,,0.0,0.1,0.1,0.1
177,Kiki Vandeweghe,SF,34,LAC,1,9,5.7,.333,.000,.000,0.0,0.0,0.0,20.0,5.7,0.0,14.3,33.3,,-0.1,0.0,0.0,-0.200,,-4.9,-0.5,-5.4,0.0
178,Loy Vaught,PF,24,LAC,3,50,12.8,.465,.000,.333,8.1,34.5,20.0,0.0,4.1,1.5,14.9,17.3,,0.0,0.1,0.1,.091,,-3.2,0.8,-2.4,0.0
179,Darrell Walker,PG,31,CHI,9,22,8.1,.376,.000,.750,0.0,5.5,2.8,29.5,0.0,0.0,15.8,13.2,,0.0,0.0,0.0,.009,,-1.8,-1.6,-3.4,0.0
180,Mark West,C,32,PHO,24,469,10.7,.574,.000,.582,9.2,15.0,12.2,3.3,0.4,4.5,14.6,11.1,,0.5,0.4,0.8,.086,,-2.3,0.9,-1.4,0.1
181,Dominique Wilkins*,SF,33,ATL,3,113,22.7,.510,.160,.400,11.1,4.3,7.9,17.3,1.4,0.6,10.2,37.8,,0.2,-0.1,0.1,.046,,7.7,-2.6,5.2,0.2
182,Gerald Wilkins,SF,29,CLE,9,236,12.3,.492,.138,.195,3.1,5.3,4.2,16.9,2.1,0.6,10.4,20.7,,0.1,0.2,0.3,.053,,-0.5,-0.1,-0.6,0.1
183,Buck Williams,PF,32,POR,4,119,11.2,.558,.000,.826,9.9,17.0,13.1,1.3,0.4,1.6,16.1,13.3,,0.1,0.2,0.3,.104,,-1.8,0.0,-1.8,0.0
184,Herb Williams,C,34,NYK,7,69,7.7,.444,.000,.286,8.8,15.6,12.2,4.1,0.8,4.1,11.3,11.6,,0.0,0.1,0.1,.076,,-4.2,1.9,-2.3,0.0
185,Hot Rod Williams,C,30,CLE,9,237,12.1,.464,.000,.373,6.2,15.2,10.6,11.3,1.1,3.9,11.2,19.2,,0.0,0.3,0.3,.056,,-1.7,1.1,-0.7,0.1
186,John Williams,SF,26,LAC,5,98,1.9,.291,.167,.111,5.2,11.3,8.0,9.7,2.6,0.0,24.1,10.9,,-0.2,0.1,-0.1,-0.035,,-7.6,0.7,-6.9,-0.1
187,Kenny Williams,SF,23,IND,2,11,10.0,.532,.000,2.000,0.0,0.0,0.0,27.5,0.0,12.1,34.7,12.4,,0.0,0.0,0.0,-0.045,,-0.8,7.6,6.7,0.0
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Lorenzo Williams,PF,23,BOS,1,3,39.2,1.000,.000,.000,42.3,0.0,21.2,0.0,0.0,0.0,0.0,15.0,,0.0,0.0,0.0,.391,,16.5,-3.2,13.3,0.0
190,Scott Williams,PF,24,CHI,19,395,12.2,.521,.023,.333,12.4,21.9,17.2,9.3,1.0,3.1,19.4,14.4,,0.2,0.5,0.8,.091,,-2.3,0.9,-1.4,0.1
191,Kevin Willis,PF,30,ATL,3,103,14.4,.489,.022,.311,13.2,15.3,14.1,5.4,1.0,0.0,12.0,24.6,,0.0,-0.1,0.0,-0.013,,-0.7,-3.2,-3.9,0.0
192,David Wingate,SF,29,CHH,9,117,8.4,.372,.000,.364,4.0,8.2,6.0,17.7,1.8,0.5,3.8,10.0,,0.0,0.1,0.1,.058,,-0.9,0.3,-0.6,0.0
193,Joe Wolf,C,28,POR,2,20,8.3,.500,.000,.000,9.8,11.9,10.7,0.0,0.0,3.3,0.0,4.3,,0.0,0.0,0.0,.102,,-0.7,0.0,-0.7,0.0
194,David Wood,PF,28,SAS,5,20,6.3,.625,.250,.000,5.9,11.0,8.6,7.0,0.0,0.0,0.0,8.9,,0.0,0.0,0.1,.135,,-4.3,-0.5,-4.8,0.0
195,James Worthy*,SF,31,LAL,5,148,9.7,.391,.093,.058,4.7,7.9,6.2,15.0,1.8,0.0,7.4,27.9,,-0.3,0.1,-0.2,-0.054,,-2.4,-2.2,-4.7,-0.1
