,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
137,Dražen Petrović*,SG,27,NJN,4,163,16.6,.593,.158,.171,2.4,4.3,3.3,12.8,1.2,0.4,8.9,22.5,,0.3,0.0,0.3,.091,,2.6,-0.7,1.8,0.2
138,Bobby Phills,SG,22,CLE,5,12,38.9,.511,.111,.444,20.8,36.9,29.3,89.7,4.4,0.0,15.7,48.2,,0.0,0.0,0.1,.255,,8.4,5.5,14.0,0.0
139,Ricky Pierce,SG,32,SEA,9,316,15.1,.569,.084,.412,3.5,5.2,4.3,14.2,0.8,0.2,13.4,24.6,,0.5,0.0,0.5,.073,,1.7,-2.0,-0.3,0.1
140,Ed Pinckney,PF,28,BOS,10,314,16.1,.670,.017,.534,13.4,20.0,16.6,2.8,2.0,2.0,15.4,11.9,,0.7,0.3,1.0,.147,,1.0,1.0,2.0,0.3
141,Scottie Pippen*,SF,26,CHI,22,899,20.1,.544,.074,.477,8.0,18.1,13.1,25.8,2.5,2.0,15.1,23.6,,1.3,1.8,3.1,.168,,4.3,2.4,6.6,2.0
142,Olden Polynice,C,27,LAC,5,63,10.4,.546,.000,.500,3.6,30.6,16.7,4.5,0.8,1.1,6.4,11.3,,0.0,0.1,0.1,.094,,-2.8,1.8,-1.0,0.0
143,Terry Porter,PG,28,POR,21,870,19.5,.647,.274,.502,3.5,10.0,6.8,24.9,1.3,0.2,11.7,19.5,,3.0,0.7,3.7,.202,,5.2,0.2,5.4,1.6
144,Paul Pressey,SG,33,SAS,3,46,1.6,.361,.111,.000,2.5,5.5,3.9,9.0,3.3,1.3,21.7,21.5,,-0.2,0.0,-0.2,-0.183,,-8.8,-0.7,-9.5,-0.1
145,Mark Price,PG,27,CLE,17,603,19.2,.605,.290,.307,2.1,5.9,4.1,35.3,2.1,0.4,17.2,24.5,,1.1,0.6,1.7,.134,,5.0,-0.4,4.6,1.0
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Glen Rice,SF,24,MIA,3,119,8.1,.425,.188,.109,3.0,7.4,5.1,7.7,0.9,0.0,8.2,27.5,,-0.2,-0.1,-0.4,-0.152,,-2.4,-5.0,-7.4,-0.2
148,Doc Rivers,PG,30,LAC,5,187,15.8,.560,.143,.482,2.4,9.7,5.9,16.5,1.7,0.0,4.2,17.2,,0.4,0.1,0.6,.148,,1.0,1.4,2.5,0.2
149,Cliff Robinson,PF,31,LAL,3,24,12.7,.407,.000,.800,9.7,21.2,15.2,7.5,6.6,2.9,12.9,29.6,,-0.1,0.1,0.0,-0.043,,-6.3,3.1,-3.2,0.0
150,Clifford Robinson,SF,25,POR,21,522,12.9,.492,.030,.391,5.9,14.6,10.3,12.7,2.1,2.7,10.8,21.4,,0.1,0.7,0.8,.074,,-1.5,1.5,0.1,0.3
151,Dennis Rodman*,PF,30,DET,5,156,13.5,.590,.074,.296,12.3,24.8,18.8,10.6,1.4,0.8,18.7,11.6,,0.1,0.4,0.5,.146,,0.2,1.7,1.9,0.2
152,Donald Royal,SF,25,SAS,3,57,7.8,.579,.000,1.000,10.1,15.5,12.7,0.0,1.8,2.2,31.6,14.3,,-0.1,0.0,-0.1,-0.049,,-4.8,-0.8,-5.6,-0.1
153,Delaney Rudd,SG,29,UTA,10,84,12.5,.549,.333,.190,0.0,5.8,3.0,35.0,1.9,0.0,14.9,14.5,,0.1,0.0,0.2,.094,,0.0,0.6,0.6,0.1
154,John Salley,PF,27,DET,5,149,18.2,.559,.023,.636,8.1,14.8,11.6,18.4,1.1,6.2,13.8,21.1,,0.2,0.3,0.5,.149,,2.4,4.8,7.2,0.3
155,Mike Sanders,SF,31,CLE,17,418,10.3,.523,.026,.183,6.0,9.3,7.7,13.3,1.9,1.7,15.6,16.0,,0.1,0.5,0.6,.064,,-1.7,1.2,-0.5,0.2
156,Detlef Schrempf,PF,29,IND,3,120,17.9,.531,.085,.596,11.8,25.8,18.9,9.8,0.9,0.5,10.6,25.2,,0.2,0.1,0.2,.089,,2.1,-3.1,-1.0,0.0
157,Byron Scott,SG,30,LAL,4,148,19.3,.671,.273,.614,2.3,6.0,4.1,17.8,2.1,0.5,8.2,18.8,,0.5,0.0,0.5,.170,,5.5,1.0,6.5,0.3
158,Rony Seikaly,C,26,MIA,3,117,18.4,.632,.000,.914,11.2,20.5,15.7,5.8,0.4,2.5,15.5,22.2,,0.2,-0.1,0.2,.077,,1.0,-0.9,0.1,0.1
159,Brad Sellers,PF,29,DET,2,13,24.5,.615,.000,.500,0.0,0.0,0.0,31.3,0.0,10.1,0.0,18.1,,0.1,0.0,0.1,.241,,8.2,5.5,13.7,0.1
160,Brian Shaw,PG,25,MIA,3,85,11.9,.537,.167,.267,2.8,16.3,9.4,24.1,1.2,0.0,17.3,21.3,,0.0,-0.1,-0.1,-0.031,,-1.8,-0.9,-2.7,0.0
161,Charles Smith,SF,26,LAC,5,148,12.3,.463,.000,.268,7.7,14.7,11.1,9.2,1.4,5.5,13.8,22.2,,-0.1,0.2,0.1,.026,,-3.6,1.3,-2.3,0.0
162,Steve Smith,SG,22,MIA,3,100,20.7,.655,.324,.176,3.6,3.8,3.7,26.3,2.1,0.6,7.6,17.7,,0.3,-0.1,0.3,.123,,7.8,0.5,8.4,0.3
163,Tony Smith,PG,23,LAL,4,40,4.9,.322,.200,.200,2.9,3.2,3.0,20.7,5.3,0.0,21.6,15.9,,-0.1,0.0,-0.1,-0.113,,-4.7,2.5,-2.2,0.0
164,Rik Smits,C,25,IND,3,28,6.0,.421,.000,.182,12.7,12.3,12.5,0.0,3.7,2.0,20.2,24.2,,-0.1,0.0,-0.1,-0.123,,-8.0,-1.4,-9.4,-0.1
165,Rory Sparrow,PG,33,LAL,3,16,13.3,.434,.000,1.000,7.2,0.0,3.8,40.5,3.3,0.0,0.0,16.5,,0.0,0.0,0.0,.116,,-1.2,2.7,1.5,0.0
166,John Starks,SG,26,NYK,12,295,13.8,.497,.374,.423,2.9,9.6,6.2,23.5,3.3,0.0,13.1,26.5,,0.1,0.6,0.7,.120,,-0.1,2.6,2.4,0.3
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,John Stockton*,PG,29,UTA,16,623,19.4,.548,.319,.429,2.1,7.3,4.7,54.2,2.9,0.6,21.1,20.1,,1.1,0.5,1.6,.122,,5.7,0.9,6.6,1.4
169,Rod Strickland,PG,25,SAS,2,80,17.5,.607,.000,.364,0.0,11.1,5.3,34.3,1.9,1.5,19.0,16.9,,0.1,0.0,0.1,.086,,1.2,-0.5,0.7,0.1
170,Jon Sundvold,PG,30,MIA,1,2,-25.5,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,,0.0,0.0,0.0,-0.591,,-28.9,-8.0,-37.0,0.0
171,Greg Sutton,PG,24,SAS,2,15,16.8,.478,.333,.500,0.0,0.0,0.0,18.5,3.4,4.1,0.0,20.9,,0.0,0.0,0.0,.122,,-0.3,2.9,2.6,0.0
172,Terry Teagle,SG,31,LAL,4,126,15.1,.549,.000,.364,2.8,10.1,6.3,13.6,2.1,1.1,11.1,26.1,,0.0,0.1,0.1,.038,,-0.2,0.1,-0.1,0.1
173,Isiah Thomas*,PG,30,DET,5,200,10.6,.453,.169,.431,1.8,12.7,7.5,34.6,1.4,0.0,17.1,22.5,,-0.3,0.3,0.1,.015,,-1.2,-0.4,-1.6,0.0
174,LaSalle Thompson,C,30,IND,3,63,11.1,.673,.000,.182,3.8,20.0,12.0,10.0,0.8,3.5,20.2,10.8,,0.1,0.0,0.1,.065,,-2.1,2.1,0.0,0.0
175,Bob Thornton,PF,29,UTA,7,32,9.9,.518,.000,.800,16.1,19.1,17.6,4.4,0.0,0.0,12.9,11.0,,0.0,0.0,0.1,.086,,-0.5,-2.2,-2.7,0.0
176,Sedale Threatt,PG,30,LAL,4,162,9.8,.575,.065,.261,0.0,6.3,3.0,19.7,0.6,0.0,17.7,17.6,,0.0,0.0,0.0,-0.010,,-1.5,-3.1,-4.5,-0.1
177,Trent Tucker,SG,32,SAS,3,38,6.2,.485,.357,.071,3.0,6.6,4.8,7.6,0.0,0.0,17.2,19.7,,0.0,0.0,-0.1,-0.087,,-3.8,-4.0,-7.8,-0.1
178,Kiki Vandeweghe,SF,33,NYK,8,75,17.8,.665,.208,.292,4.8,4.9,4.9,10.1,1.5,1.0,3.6,17.5,,0.3,0.1,0.4,.249,,4.4,3.0,7.4,0.2
179,Loy Vaught,PF,23,LAC,5,36,25.4,.715,.091,.182,6.3,33.5,19.5,18.0,1.5,1.9,7.8,16.2,,0.1,0.1,0.2,.266,,7.0,4.8,11.8,0.1
180,Stojko Vranković,C,28,BOS,1,3,37.2,1.000,.000,.000,0.0,0.0,0.0,58.6,0.0,0.0,0.0,14.8,,0.0,0.0,0.0,.464,,15.1,10.5,25.6,0.0
181,Darrell Walker,SG,30,DET,5,68,4.4,.465,.000,.444,8.8,11.4,10.1,9.8,0.8,0.0,31.7,11.2,,-0.1,0.1,0.0,.006,,-4.7,-0.7,-5.4,-0.1
182,Mark West,C,31,PHO,8,96,12.2,.710,.000,.421,9.9,10.9,10.4,2.9,1.0,2.6,8.2,10.6,,0.2,0.1,0.3,.137,,-0.2,0.5,0.3,0.1
183,Ennis Whatley,PG,29,POR,15,96,7.0,.368,.050,.200,0.0,12.6,6.4,17.9,3.7,0.0,15.5,11.6,,-0.1,0.1,0.1,.030,,-5.2,2.6,-2.6,0.0
184,Gerald Wilkins,SG,28,NYK,12,344,8.0,.449,.119,.211,4.2,6.5,5.3,17.2,0.8,0.2,11.2,18.2,,-0.1,0.5,0.4,.055,,-2.5,0.3,-2.2,0.0
185,Buck Williams,PF,31,POR,21,758,11.0,.591,.000,.700,9.9,18.9,14.4,4.0,1.8,1.5,20.9,12.2,,0.4,1.0,1.5,.092,,-1.0,0.2,-0.8,0.2
186,Hot Rod Williams,C,29,CLE,17,567,19.2,.631,.000,.708,11.0,15.6,13.4,11.4,2.2,1.8,13.3,18.6,,1.4,0.9,2.3,.193,,2.6,1.9,4.5,0.9
187,Kenny Williams,SF,22,IND,1,1,49.9,,,,0.0,0.0,0.0,0.0,51.2,0.0,,0.0,,0.0,0.0,0.0,.532,,11.4,37.1,48.6,0.0
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Micheal Williams,PG,25,IND,3,106,17.3,.504,.209,.349,1.1,7.6,4.4,39.4,4.3,0.0,12.4,24.3,,0.1,0.1,0.1,.052,,1.2,0.9,2.2,0.1
190,Scott Williams,PF,23,CHI,22,321,11.4,.534,.014,.400,12.6,23.5,18.0,3.1,1.0,4.0,15.4,13.9,,0.2,0.7,0.9,.128,,-2.9,1.0,-2.0,0.0
191,Kennard Winchester,SF,25,NYK,3,11,15.2,.551,.000,.200,0.0,0.0,0.0,42.2,0.0,0.0,15.5,27.3,,0.0,0.0,0.0,.032,,3.6,0.2,3.9,0.0
192,Orlando Woolridge,SF,32,DET,5,128,7.4,.466,.000,.308,4.7,4.3,4.5,5.0,0.4,0.5,9.2,24.5,,-0.2,0.1,-0.1,-0.032,,-2.3,-2.5,-4.8,-0.1
193,Danny Young,PG,29,LAC,3,11,1.8,.500,.500,.000,0.0,0.0,0.0,14.4,0.0,0.0,33.3,24.7,,-0.1,0.0,-0.1,-0.224,,-4.8,-6.0,-10.8,0.0
