,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
137,Ricky Pierce,SG,30,MIL,4,122,22.8,.604,.167,.517,6.1,3.2,4.7,9.8,2.1,0.0,3.9,28.5,,0.5,0.0,0.5,.185,,5.7,-1.4,4.4,0.2
138,Ed Pinckney,PF,26,BOS,4,25,25.5,.867,.000,1.286,10.4,18.5,14.7,0.0,0.0,0.0,15.4,21.8,,0.1,0.0,0.1,.238,,2.6,-2.7,-0.1,0.0
139,Scottie Pippen*,SF,24,CHI,15,612,18.7,.569,.148,.476,6.3,15.1,10.6,21.7,2.6,2.2,16.2,21.8,,0.9,1.0,1.9,.149,,2.9,2.5,5.4,1.2
140,Terry Porter,PG,26,POR,21,815,18.5,.625,.372,.602,1.2,7.4,4.1,29.4,1.7,0.2,15.2,20.5,,2.3,0.7,2.9,.174,,4.8,0.4,5.2,1.4
141,Paul Pressey,SG,31,MIL,4,129,20.3,.532,.068,.591,7.7,13.1,10.3,40.0,2.4,0.5,11.2,21.9,,0.3,0.0,0.4,.135,,3.3,0.9,4.2,0.2
142,Mark Price,PG,25,CLE,5,192,22.2,.674,.279,.492,0.0,7.7,4.3,34.2,2.4,0.3,16.8,21.3,,0.6,0.1,0.8,.197,,4.9,0.9,5.8,0.4
143,Brian Quinnett,SG,23,NYK,3,16,20.8,.625,.250,.000,35.5,22.9,29.4,17.5,0.0,0.0,20.0,13.6,,0.1,0.0,0.1,.177,,7.2,-1.3,5.8,0.0
144,Kurt Rambis,PF,31,PHO,16,385,9.7,.505,.019,.519,12.1,22.4,17.6,7.5,1.0,1.2,20.4,9.2,,0.2,0.6,0.8,.101,,-1.1,1.8,0.7,0.3
145,Blair Rasmussen,C,27,DEN,3,84,14.5,.448,.000,.208,8.7,22.4,15.1,1.8,1.1,2.4,3.7,25.1,,0.0,0.0,0.0,.008,,-1.5,-3.1,-4.6,-0.1
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Fred Roberts,PF,29,MIL,4,79,15.5,.721,.050,.800,7.9,4.9,6.4,6.7,0.0,0.8,15.6,18.4,,0.2,-0.1,0.2,.110,,1.4,-1.9,-0.5,0.0
148,Alvin Robertson,SG,27,MIL,4,155,19.7,.573,.015,.507,8.0,10.9,9.4,24.4,3.0,0.0,15.5,28.4,,0.2,0.0,0.2,.075,,2.5,-0.1,2.5,0.2
149,Clifford Robinson,PF,23,POR,21,391,9.1,.394,.026,.344,8.7,16.2,12.3,8.8,2.3,3.7,12.6,20.8,,-0.6,0.6,0.0,.000,,-4.1,1.7,-2.4,0.0
150,David Robinson*,C,24,SAS,10,375,24.4,.581,.000,.575,10.7,23.1,17.1,8.4,1.4,6.6,10.3,24.6,,0.9,0.8,1.7,.219,,4.1,2.5,6.6,0.8
151,Dennis Rodman*,SF,28,DET,19,560,10.6,.571,.000,.368,11.5,21.7,16.7,4.3,0.8,1.6,21.9,11.1,,0.2,1.1,1.4,.117,,-1.6,1.6,0.0,0.3
152,Tree Rollins,C,34,CLE,3,38,6.6,.613,.000,2.667,0.0,22.3,12.3,3.2,2.7,1.7,31.5,11.5,,0.0,0.1,0.0,.044,,-6.1,2.7,-3.3,0.0
153,Delaney Rudd,PG,27,UTA,5,45,8.5,.377,.304,.087,2.4,5.4,3.8,43.5,1.1,0.0,11.2,25.7,,-0.1,0.0,0.0,-0.053,,-3.2,-1.3,-4.5,0.0
154,John Salley,PF,25,DET,20,547,14.9,.575,.000,.803,12.2,12.6,12.4,5.3,0.9,4.1,11.8,15.1,,1.1,1.0,2.1,.189,,-0.2,2.8,2.6,0.6
155,Jeff Sanders,PF,24,CHI,3,3,26.9,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,,0.0,0.0,0.0,.241,,8.4,2.3,10.7,0.0
156,Mike Sanders,SF,29,IND,3,24,14.7,.500,.091,.000,26.8,5.0,15.5,16.0,0.0,0.0,15.4,25.6,,0.0,0.0,0.0,.019,,3.5,-3.4,0.1,0.0
157,Detlef Schrempf,PF,27,IND,3,125,14.4,.564,.064,.340,5.1,16.3,10.9,7.3,0.9,0.5,15.6,24.3,,0.1,0.0,0.1,.043,,1.1,-1.3,-0.2,0.1
158,Byron Scott,SG,28,LAL,9,325,13.1,.542,.321,.123,2.7,10.5,6.8,10.3,3.1,0.6,10.4,16.9,,0.3,0.4,0.6,.093,,0.3,1.3,1.6,0.3
159,Jack Sikma*,C,34,MIL,4,117,-0.5,.377,.304,.348,0.0,15.5,7.6,8.8,0.9,2.2,31.2,14.9,,-0.4,0.0,-0.4,-0.163,,-8.3,-1.6,-9.9,-0.2
160,Charles Smith,PG,22,BOS,3,9,23.6,.500,.000,.000,14.4,0.0,6.8,39.7,5.3,0.0,0.0,9.4,,0.0,0.0,0.0,.220,,7.9,3.0,10.9,0.0
161,Derek Smith,SF,28,PHI,1,15,20.1,.619,.125,.250,0.0,0.0,0.0,14.6,3.4,0.0,10.1,29.2,,0.0,0.0,0.0,.084,,1.4,1.9,3.3,0.0
162,Larry Smith,PF,32,HOU,4,73,9.3,.750,.000,.000,10.5,11.9,11.1,9.6,2.8,0.0,38.5,7.7,,0.0,0.0,0.1,.043,,-3.1,3.0,0.0,0.0
163,Michael Smith,PF,24,BOS,4,16,33.4,.767,.250,.875,0.0,0.0,0.0,0.0,3.0,0.0,8.3,31.8,,0.1,0.0,0.1,.339,,5.9,-0.8,5.1,0.0
164,Rik Smits,C,23,IND,3,96,13.5,.563,.000,.393,5.4,15.0,10.3,5.4,1.1,2.5,13.2,18.7,,0.1,0.0,0.1,.063,,0.3,0.2,0.5,0.1
165,John Stockton*,PG,27,UTA,5,194,18.0,.482,.188,.290,2.2,7.5,4.7,55.9,1.6,0.0,15.3,20.4,,0.3,0.1,0.4,.106,,3.8,-0.2,3.5,0.3
166,Rod Strickland,PG,23,SAS,10,384,13.0,.443,.055,.213,6.4,8.3,7.4,35.3,1.7,0.0,19.7,17.8,,0.0,0.4,0.5,.057,,0.6,-0.4,0.2,0.2
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Roy Tarpley,PF,25,DAL,3,129,15.7,.488,.022,.261,8.2,29.9,19.7,1.2,2.7,4.7,14.9,20.2,,-0.1,0.2,0.1,.043,,-0.9,1.6,0.7,0.1
169,Isiah Thomas*,PG,28,DET,20,758,21.0,.560,.213,.319,3.3,13.3,8.3,35.6,3.0,0.6,16.5,25.4,,1.4,1.6,3.1,.194,,4.4,3.2,7.6,1.8
170,LaSalle Thompson,C,28,IND,3,54,6.7,.537,.000,.267,14.3,20.0,17.2,6.2,0.0,1.1,29.5,20.8,,-0.1,0.0,-0.1,-0.055,,-5.8,-1.0,-6.8,-0.1
171,Mychal Thompson,C,35,LAL,9,225,7.0,.523,.000,.591,8.3,12.2,10.3,1.2,0.5,3.6,23.5,14.2,,-0.2,0.2,0.0,.000,,-3.9,-1.2,-5.1,-0.2
172,Bob Thornton,PF,27,PHI,9,89,6.0,.424,.000,.556,14.1,5.7,10.1,6.3,1.2,0.7,8.2,12.1,,0.0,0.0,0.1,.029,,-4.3,-0.4,-4.7,-0.1
173,Otis Thorpe,PF,27,HOU,4,164,18.8,.648,.000,.844,9.3,16.7,12.5,6.8,1.6,0.0,12.7,18.6,,0.4,0.0,0.5,.142,,2.0,0.2,2.2,0.2
174,Trent Tucker,SG,30,NYK,10,178,11.9,.520,.491,.109,3.2,6.2,4.6,15.7,2.8,0.0,9.4,15.6,,0.2,0.0,0.2,.056,,-0.3,0.2,-0.1,0.1
175,Kiki Vandeweghe,SF,31,NYK,10,236,8.4,.485,.176,.135,3.4,2.6,3.0,8.4,1.1,0.5,8.2,15.7,,0.0,-0.1,0.0,-0.007,,-1.4,-2.3,-3.6,-0.1
176,Jay Vincent,SF,30,LAL,3,8,-23.6,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,22.0,,-0.1,0.0,-0.1,-0.609,,-20.1,-9.3,-29.3,-0.1
177,Kenny Walker,PF,25,NYK,10,154,9.8,.583,.034,.483,5.2,14.3,9.6,5.3,0.0,1.6,2.8,10.2,,0.3,0.0,0.2,.075,,-2.0,-0.7,-2.7,0.0
178,Bill Wennington,C,26,DAL,3,25,-5.1,.200,.000,.000,0.0,12.5,6.6,5.3,0.0,2.4,28.6,12.1,,-0.1,0.0,-0.1,-0.191,,-10.6,-1.2,-11.7,-0.1
179,Mark West,C,29,PHO,16,544,13.5,.582,.000,.385,11.6,20.9,16.6,1.3,0.4,4.5,14.6,13.8,,0.5,0.9,1.4,.122,,-0.5,1.4,1.0,0.4
180,Randy White,PF,22,DAL,1,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.024,,-0.8,-1.4,-2.2,0.0
181,Mitchell Wiggins,SG,30,HOU,4,51,9.1,.490,.000,.200,8.6,25.5,15.8,5.9,1.0,0.0,19.7,17.2,,0.0,0.0,0.0,-0.026,,-4.0,-0.6,-4.6,0.0
182,Eddie Lee Wilkins,C,27,NYK,7,54,12.8,.525,.000,.611,10.5,13.6,12.0,0.0,1.9,0.0,8.1,20.0,,0.0,0.0,0.1,.047,,-0.8,-1.7,-2.5,0.0
183,Gerald Wilkins,SG,26,NYK,10,319,15.7,.498,.058,.161,5.0,8.4,6.6,25.4,2.2,0.2,10.9,22.5,,0.3,0.0,0.3,.043,,1.2,0.0,1.2,0.3
184,Buck Williams,PF,29,POR,21,776,12.4,.557,.000,.528,9.1,18.7,13.7,7.5,0.8,0.5,14.3,15.1,,0.8,0.8,1.6,.099,,0.0,-0.1,0.0,0.4
185,Herb Williams,C,31,DAL,3,81,17.6,.682,.000,.696,5.8,11.6,8.9,9.9,0.6,1.5,9.1,17.7,,0.3,0.0,0.3,.190,,1.8,2.3,4.0,0.1
186,Hot Rod Williams,PF,27,CLE,5,174,19.9,.596,.000,.314,10.6,19.4,15.5,10.3,0.6,1.8,8.1,22.9,,0.4,0.2,0.6,.168,,1.7,0.0,1.7,0.2
187,Reggie Williams,SF,25,SAS,9,49,4.5,.359,.074,.074,11.4,12.7,12.0,7.8,1.9,0.0,15.2,26.6,,-0.2,0.1,-0.1,-0.095,,-6.2,-2.6,-8.7,-0.1
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,David Wingate,SG,26,SAS,10,293,12.5,.553,.039,.156,3.4,9.9,6.8,15.6,2.9,0.6,14.5,13.0,,0.3,0.4,0.7,.117,,-0.8,3.4,2.6,0.3
190,Randy Wittman,SF,30,IND,2,11,-1.8,.000,.000,.000,0.0,10.9,5.6,0.0,0.0,0.0,0.0,4.3,,0.0,0.0,0.0,-0.108,,-4.5,-2.4,-6.8,0.0
191,Mike Woodson,SG,31,HOU,1,6,9.6,.333,.333,.000,0.0,0.0,0.0,52.9,0.0,0.0,0.0,21.6,,0.0,0.0,0.0,-0.005,,-2.1,1.1,-1.0,0.0
192,Orlando Woolridge,SF,30,LAL,9,199,17.7,.614,.014,.529,3.7,9.8,6.9,7.9,2.0,2.5,11.3,21.5,,0.4,0.2,0.6,.142,,1.8,0.8,2.6,0.2
193,James Worthy*,SF,28,LAL,9,366,18.3,.545,.044,.238,3.7,12.2,8.1,12.4,2.0,0.5,9.9,26.7,,0.5,0.3,0.8,.106,,3.0,-0.8,2.2,0.4
194,Danny Young,PG,27,POR,21,294,9.7,.513,.403,.375,4.0,7.5,5.6,15.4,2.3,0.4,16.9,14.0,,0.1,0.3,0.4,.065,,-1.2,1.5,0.2,0.2
