,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
130,Ricky Pierce,SG,31,SEA,5,0,22.4,3.8,11.4,.333,0.6,2.0,.300,3.2,9.4,.340,.360,3.2,3.4,.941,1.2,1.6,2.8,0.8,0.8,0.2,2.2,2.4,11.4
131,Ed Pinckney,PF,27,BOS,11,0,15.5,1.5,1.9,.762,0.0,0.0,,1.5,1.9,.762,.762,1.5,1.9,.810,2.1,1.5,3.6,0.2,0.5,0.2,0.2,1.5,4.5
132,Scottie Pippen*,SF,25,CHI,17,17,41.4,8.4,16.6,.504,0.2,1.0,.235,8.1,15.6,.521,.511,4.7,5.9,.792,2.2,6.7,8.9,5.8,2.5,1.1,3.2,3.4,21.6
133,Terry Porter,PG,27,POR,16,16,37.2,6.4,12.8,.500,1.1,2.9,.362,5.3,9.8,.541,.542,4.3,4.9,.861,0.5,2.3,2.8,6.6,1.5,0.1,2.0,2.0,18.1
134,Paul Pressey,SG,32,SAS,4,0,31.0,3.3,8.0,.406,0.3,1.0,.250,3.0,7.0,.429,.422,1.5,2.3,.667,1.3,1.5,2.8,4.0,2.0,0.8,1.5,3.8,8.3
135,Brian Quinnett,SG,24,NYK,3,0,12.0,1.3,2.7,.500,0.3,1.0,.333,1.0,1.7,.600,.563,0.0,0.0,,0.0,0.3,0.3,1.0,0.3,0.0,0.7,0.7,3.0
136,Kurt Rambis,PF,32,PHO,4,0,13.3,0.5,1.3,.400,0.0,0.0,,0.5,1.3,.400,.400,0.0,0.0,,2.0,1.5,3.5,1.0,1.3,0.3,1.0,1.5,1.0
137,Robert Reid,SF,35,PHI,7,0,5.9,0.4,1.3,.333,0.0,0.1,.000,0.4,1.1,.375,.333,0.0,0.0,,0.1,1.0,1.1,0.3,0.1,0.0,0.3,1.0,0.9
138,Mitch Richmond*,SG,25,GSW,9,9,41.3,9.4,18.8,.503,0.9,2.7,.333,8.6,16.1,.531,.527,2.6,2.7,.958,1.1,4.1,5.2,2.4,0.6,0.7,1.9,3.1,22.3
139,Doc Rivers,PG,29,ATL,5,5,34.6,6.0,12.8,.469,0.2,2.2,.091,5.8,10.6,.547,.477,3.4,3.8,.895,1.2,2.8,4.0,3.0,1.0,0.4,0.8,2.8,15.6
140,Fred Roberts,PF,30,MIL,3,3,34.3,5.3,11.7,.457,0.0,0.3,.000,5.3,11.3,.471,.457,0.7,0.7,1.000,1.3,3.7,5.0,2.3,0.7,0.3,1.7,1.7,11.3
141,Alvin Robertson,SG,28,MIL,3,3,39.3,9.7,16.3,.592,1.0,3.0,.333,8.7,13.3,.650,.622,3.3,4.3,.769,2.3,3.7,6.0,5.0,2.7,0.0,3.3,4.0,23.7
142,Clifford Robinson,PF,24,POR,16,0,22.1,3.9,7.3,.538,0.1,0.2,.333,3.9,7.1,.544,.543,2.4,4.3,.551,1.5,2.4,3.9,1.1,0.4,1.0,1.6,2.9,10.3
143,David Robinson*,C,25,SAS,4,4,41.5,8.8,12.8,.686,0.0,0.3,.000,8.8,12.5,.700,.686,8.3,9.5,.868,2.8,10.8,13.5,2.0,1.5,3.8,3.8,2.8,25.8
144,Rumeal Robinson,PG,24,ATL,2,0,6.5,0.5,2.0,.250,0.0,0.0,,0.5,2.0,.250,.250,0.0,0.0,,0.0,0.5,0.5,0.5,0.5,0.0,2.0,0.5,1.0
145,Dennis Rodman*,SF,29,DET,15,14,33.0,2.7,6.1,.451,0.1,0.6,.222,2.6,5.5,.476,.462,0.7,1.6,.417,4.5,7.3,11.8,0.9,0.7,0.7,0.9,3.7,6.3
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Tree Rollins,C,35,DET,6,0,5.3,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.0,0.0,,0.2,0.3,0.5,0.0,0.2,0.2,0.3,1.0,0.7
148,Delaney Rudd,PG,28,UTA,9,0,6.4,1.0,2.3,.429,0.4,1.3,.333,0.6,1.0,.556,.524,0.2,0.4,.500,0.2,0.0,0.2,1.9,0.3,0.0,0.3,0.7,2.7
149,John Salley,PF,26,DET,15,0,20.5,2.5,4.7,.543,0.0,0.0,,2.5,4.7,.543,.543,2.4,4.0,.600,1.3,2.8,4.1,0.7,0.4,1.3,0.9,3.9,7.5
150,Mike Sanders,SF,30,IND,5,0,8.2,1.2,2.0,.600,0.2,0.4,.500,1.0,1.6,.625,.650,0.4,0.8,.500,0.0,0.8,0.8,0.8,0.8,0.4,0.2,1.8,3.0
151,Danny Schayes,C,31,MIL,3,3,23.7,3.0,7.7,.391,0.0,0.3,.000,3.0,7.3,.409,.391,3.3,3.7,.909,1.3,2.7,4.0,1.0,1.0,0.3,2.0,2.7,9.3
152,Detlef Schrempf,PF,28,IND,5,0,35.8,5.4,11.4,.474,0.0,0.8,.000,5.4,10.6,.509,.474,5.0,6.0,.833,2.0,5.2,7.2,2.2,0.4,0.0,2.2,3.4,15.8
153,Byron Scott,SG,29,LAL,18,18,37.7,5.3,10.3,.511,1.1,2.1,.526,4.2,8.2,.507,.565,1.5,1.9,.794,0.7,2.4,3.2,1.6,1.3,0.2,0.9,2.9,13.2
154,Brian Shaw,PG,24,BOS,11,11,28.7,4.3,9.1,.470,0.1,0.3,.333,4.2,8.8,.474,.475,2.4,2.7,.867,0.7,2.7,3.5,4.6,0.9,0.1,2.3,3.1,11.0
155,Jack Sikma*,C,35,MIL,3,0,17.0,2.0,5.0,.400,0.3,0.7,.500,1.7,4.3,.385,.433,0.3,0.7,.500,1.0,3.0,4.0,2.0,1.7,0.3,1.0,1.3,4.7
156,Derek Smith,SF,29,BOS,10,0,8.6,0.9,2.1,.429,0.0,0.1,.000,0.9,2.0,.450,.429,1.1,1.4,.786,0.2,0.7,0.9,0.5,0.3,0.1,0.8,2.0,2.9
157,Kenny Smith,PG,25,HOU,3,3,37.7,6.0,12.7,.474,0.7,1.3,.500,5.3,11.3,.471,.500,2.7,3.0,.889,1.3,1.3,2.7,8.0,1.3,0.3,2.0,1.7,15.3
158,Larry Smith,PF,33,HOU,3,0,19.0,0.3,1.3,.250,0.0,0.3,.000,0.3,1.0,.333,.250,0.0,0.3,.000,2.0,2.3,4.3,1.3,0.3,0.3,0.7,3.7,0.7
159,Michael Smith,PF,25,BOS,2,0,3.0,0.5,1.0,.500,0.0,0.5,.000,0.5,0.5,1.000,.500,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0
160,Tony Smith,SG,22,LAL,7,0,5.7,0.9,1.9,.462,0.0,0.0,,0.9,1.9,.462,.462,0.3,0.4,.667,0.4,0.0,0.4,0.3,0.1,0.0,0.9,0.9,2.0
161,Rik Smits,C,24,IND,5,0,17.6,4.2,7.4,.568,0.0,0.0,,4.2,7.4,.568,.568,1.4,1.6,.875,0.8,2.8,3.6,0.4,0.2,1.4,1.0,4.6,9.8
162,John Starks,SG,25,NYK,3,0,9.3,0.7,1.7,.400,0.0,0.0,,0.7,1.7,.400,.400,0.7,0.7,1.000,0.3,0.7,1.0,2.0,0.0,0.0,2.0,1.3,2.0
163,John Stockton*,PG,28,UTA,9,9,41.4,6.4,12.0,.537,1.2,3.0,.407,5.2,9.0,.580,.588,4.1,4.9,.841,1.1,3.6,4.7,13.8,2.2,0.2,3.6,3.7,18.2
164,Rod Strickland,PG,24,SAS,4,4,42.0,7.3,16.8,.433,0.0,1.5,.000,7.3,15.3,.475,.433,4.3,5.3,.810,1.3,4.0,5.3,8.8,2.3,0.0,3.3,3.5,18.8
165,Terry Teagle,SG,30,LAL,18,1,15.2,2.6,6.9,.376,0.0,0.0,,2.6,6.9,.376,.376,1.4,1.8,.781,0.4,1.1,1.6,0.6,0.4,0.2,0.9,1.7,6.6
166,Irving Thomas,PF,25,LAL,3,0,1.7,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Isiah Thomas*,PG,29,DET,13,11,33.5,4.6,11.5,.403,0.5,1.7,.273,4.2,9.8,.425,.423,3.8,5.3,.725,1.0,3.2,4.2,8.5,1.0,0.2,3.2,3.2,13.5
169,LaSalle Thompson,C,29,IND,5,5,25.2,3.8,7.8,.487,0.0,0.0,,3.8,7.8,.487,.487,1.4,1.4,1.000,1.2,5.0,6.2,1.6,0.8,1.4,2.0,3.0,9.0
170,Mychal Thompson,C,36,LAL,8,0,5.3,0.3,0.9,.286,0.0,0.0,,0.3,0.9,.286,.286,0.0,0.0,,0.4,0.8,1.1,0.0,0.0,0.4,0.1,1.3,0.5
171,Otis Thorpe,PF,28,HOU,3,3,38.7,7.3,12.7,.579,0.0,0.0,,7.3,12.7,.579,.579,1.0,2.0,.500,2.3,6.0,8.3,2.7,0.7,0.0,2.0,2.7,15.7
172,Sedale Threatt,PG,29,SEA,5,5,27.2,6.0,11.2,.536,0.8,2.2,.364,5.2,9.0,.578,.571,1.8,2.0,.900,0.2,1.4,1.6,3.4,1.0,0.0,1.6,2.8,14.6
173,Tom Tolbert,PF,25,GSW,9,0,12.9,1.6,3.7,.424,0.1,0.3,.333,1.4,3.3,.433,.439,0.3,1.2,.273,0.0,2.0,2.0,0.9,0.3,0.4,0.4,3.2,3.6
174,Andy Toolson,SF,25,UTA,2,0,2.0,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
175,Trent Tucker,SG,31,NYK,3,2,22.0,3.0,8.3,.360,1.3,3.3,.400,1.7,5.0,.333,.440,0.7,0.7,1.000,1.0,3.0,4.0,3.0,0.3,0.0,0.3,2.3,8.0
176,Andre Turner,PG,26,PHI,8,0,23.6,2.6,6.0,.438,0.4,1.1,.333,2.3,4.9,.462,.469,1.6,2.0,.813,0.3,1.4,1.6,4.4,1.4,0.0,1.0,1.5,7.3
177,Kiki Vandeweghe,SF,32,NYK,3,3,33.0,4.3,10.7,.406,1.0,1.7,.600,3.3,9.0,.370,.453,7.3,8.3,.880,0.3,2.3,2.7,1.3,0.3,0.0,4.0,2.7,17.0
178,Stojko Vranković,C,27,BOS,1,0,4.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,1.0,.000,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0
179,Kenny Walker,SF,26,NYK,3,0,10.3,1.3,2.7,.500,0.0,0.0,,1.3,2.7,.500,.500,0.7,0.7,1.000,0.7,1.7,2.3,0.7,0.3,0.3,1.0,2.7,3.3
180,Spud Webb,PG,27,ATL,5,5,30.8,5.0,11.4,.439,1.0,2.4,.417,4.0,9.0,.444,.482,2.2,3.2,.688,1.6,2.8,4.4,4.8,1.4,0.2,2.6,2.6,13.2
181,Mark West,C,30,PHO,4,4,23.3,2.3,3.8,.600,0.0,0.0,,2.3,3.8,.600,.600,1.3,1.8,.714,2.0,2.5,4.5,0.5,0.5,2.5,0.8,3.8,5.8
182,Dominique Wilkins*,SF,31,ATL,5,5,39.0,7.0,18.8,.372,0.4,3.0,.133,6.6,15.8,.418,.383,6.4,7.0,.914,1.2,5.2,6.4,2.6,1.8,1.0,2.2,1.6,20.8
183,Eddie Lee Wilkins,C,28,NYK,1,0,13.0,4.0,6.0,.667,0.0,0.0,,4.0,6.0,.667,.667,1.0,2.0,.500,2.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,9.0
184,Gerald Wilkins,SG,27,NYK,3,1,26.0,4.7,12.7,.368,0.7,2.3,.286,4.0,10.3,.387,.395,0.7,0.7,1.000,0.7,2.0,2.7,1.7,1.7,0.3,2.7,3.7,10.7
185,Buck Williams,PF,30,POR,16,16,35.8,4.1,8.1,.500,0.0,0.0,,4.1,8.1,.500,.500,2.2,3.6,.603,3.3,5.6,8.9,0.9,0.6,0.3,1.5,3.4,10.3
186,Jayson Williams,PF,22,PHI,4,0,2.5,1.0,1.3,.800,0.0,0.0,,1.0,1.3,.800,.800,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.0,0.3,0.3,2.0
187,Kenny Williams,PF,21,IND,2,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,1.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Micheal Williams,PG,24,IND,5,5,36.6,6.0,13.0,.462,0.0,0.2,.000,6.0,12.8,.469,.462,8.6,9.6,.896,1.4,1.8,3.2,8.4,2.8,0.0,2.4,4.6,20.6
190,Scott Williams,PF,22,CHI,12,0,6.0,0.5,1.1,.462,0.0,0.1,.000,0.5,1.0,.500,.462,0.9,1.7,.550,0.3,1.3,1.7,0.3,0.1,0.3,0.3,1.3,1.9
191,Kevin Willis,PF,28,ATL,5,5,31.8,5.4,13.4,.403,0.4,0.6,.667,5.0,12.8,.391,.418,4.2,6.0,.700,3.6,5.4,9.0,1.0,0.6,0.2,0.4,4.4,15.4
192,David Wingate,SG,27,SAS,3,0,12.7,2.0,4.0,.500,0.0,0.0,,2.0,4.0,.500,.500,0.7,1.0,.667,0.3,0.7,1.0,0.3,0.3,0.0,0.3,2.7,4.7
193,Randy Wittman,SF,31,IND,1,0,6.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
194,David Wood,SF,26,HOU,3,0,14.7,0.7,1.0,.667,0.3,0.3,1.000,0.3,0.7,.500,.833,0.7,1.3,.500,0.3,1.3,1.7,1.0,1.0,0.0,0.3,2.7,2.3
195,James Worthy*,SF,29,LAL,18,18,40.7,8.9,19.2,.465,0.2,1.3,.167,8.7,17.9,.488,.471,2.9,4.0,.736,1.4,2.7,4.1,3.9,1.1,0.1,2.2,1.9,21.1
196,Danny Young,PG,28,POR,7,0,5.1,0.9,1.6,.545,0.0,0.1,.000,0.9,1.4,.600,.545,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,1.7
