,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
130,Larry Nance,PF,33,CLE,9,9,36.6,6.8,12.0,.565,0.0,0.0,,6.8,12.0,.565,.565,2.6,3.3,.767,3.9,4.3,8.2,2.3,0.9,1.6,0.7,3.7,16.1
131,Johnny Newman,SF,29,CHH,9,9,19.2,3.1,6.1,.509,0.1,0.6,.200,3.0,5.6,.540,.518,1.2,1.8,.688,0.8,1.3,2.1,2.0,1.1,0.1,1.7,2.1,7.6
132,Ken Norman,SF,28,LAC,5,5,32.8,5.0,13.4,.373,0.6,1.6,.375,4.4,11.8,.373,.396,2.2,4.4,.500,2.8,5.4,8.2,2.4,0.8,0.0,0.2,1.6,12.8
133,Charles Oakley,PF,29,NYK,15,15,33.8,4.2,8.7,.481,0.0,0.0,,4.2,8.7,.481,.481,2.7,3.7,.727,4.7,6.3,11.0,1.1,1.1,0.1,2.4,3.4,11.1
134,Hakeem Olajuwon*,C,30,HOU,12,12,43.2,10.3,19.8,.517,0.0,0.1,.000,10.3,19.8,.519,.517,5.2,6.3,.827,4.3,9.7,14.0,4.8,1.8,4.9,3.8,3.1,25.7
135,Gerald Paddio,SF,27,SEA,9,0,3.3,0.8,1.6,.500,0.0,0.1,.000,0.8,1.4,.538,.500,0.0,0.0,,0.1,0.2,0.3,0.4,0.2,0.1,0.2,0.1,1.6
136,Robert Parish*,C,39,BOS,4,4,36.5,7.8,14.3,.544,0.0,0.0,,7.8,14.3,.544,.544,1.5,1.8,.857,3.3,6.3,9.5,1.3,0.3,1.5,1.5,3.5,17.0
137,John Paxson,PG,32,CHI,19,0,17.4,1.8,3.2,.583,0.8,1.3,.625,1.1,1.9,.556,.708,0.4,0.6,.727,0.3,0.7,1.0,1.7,0.3,0.1,0.2,1.6,4.9
138,Gary Payton*,PG,24,SEA,19,19,31.8,5.5,12.4,.443,0.1,0.3,.167,5.4,12.1,.450,.445,1.3,1.9,.676,1.2,2.2,3.3,3.7,1.8,0.2,1.8,3.4,12.3
139,Will Perdue,C,27,CHI,13,0,7.8,0.8,1.5,.500,0.0,0.0,,0.8,1.5,.500,.500,0.4,0.8,.500,1.2,1.2,2.3,0.4,0.1,0.2,0.6,1.4,1.9
140,Sam Perkins,PF,31,SEA,19,17,32.9,5.2,11.8,.436,1.6,4.2,.380,3.6,7.7,.466,.502,2.5,2.9,.873,1.7,5.3,7.0,1.9,1.0,1.3,1.1,2.9,14.4
141,Dražen Petrović*,SG,28,NJN,5,5,38.6,6.0,13.2,.455,0.4,1.2,.333,5.6,12.0,.467,.470,3.2,4.0,.800,0.4,1.4,1.8,1.8,0.4,0.0,4.4,3.6,15.6
142,Bobby Phills,SG,23,CLE,2,0,4.5,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,1.0,1.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0
143,Ricky Pierce,SG,33,SEA,19,19,30.4,6.5,14.2,.456,0.6,1.6,.400,5.8,12.6,.463,.478,4.2,4.6,.898,0.9,1.5,2.4,2.2,0.6,0.2,1.5,2.1,17.7
144,Scottie Pippen*,SF,27,CHI,19,19,41.5,8.0,17.2,.465,0.2,0.9,.176,7.8,16.3,.481,.469,3.9,6.1,.638,1.9,5.0,6.9,5.6,2.2,0.7,3.7,3.3,20.1
145,Terry Porter,PG,29,POR,4,4,38.0,6.8,17.0,.397,0.8,4.8,.158,6.0,12.3,.490,.419,2.3,2.8,.818,1.0,4.0,5.0,2.0,1.0,0.0,1.5,2.5,16.5
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Mark Price,PG,28,CLE,9,9,32.0,4.8,10.8,.443,0.9,2.9,.308,3.9,7.9,.493,.485,2.6,2.7,.958,0.1,2.0,2.1,6.1,1.7,0.0,3.7,1.4,13.0
148,J.R. Reid,PF,24,SAS,10,2,22.0,2.9,6.0,.483,0.0,0.2,.000,2.9,5.8,.500,.483,2.7,3.5,.771,1.6,3.4,5.0,1.5,0.8,0.8,1.3,3.1,8.5
149,Pooh Richardson,PG,26,IND,4,1,23.8,1.5,3.8,.400,0.3,0.3,1.000,1.3,3.5,.357,.433,1.0,1.5,.667,0.3,2.5,2.8,5.8,0.5,0.0,1.5,1.8,4.3
150,Doc Rivers,PG,31,NYK,15,15,30.5,3.2,7.1,.453,0.7,2.1,.355,2.5,5.0,.493,.505,3.1,4.0,.767,0.4,2.2,2.6,5.7,1.9,0.1,2.0,2.9,10.2
151,Stanley Roberts,C,22,LAC,5,5,29.8,5.2,10.0,.520,0.0,0.2,.000,5.2,9.8,.531,.520,1.0,3.6,.278,3.4,4.8,8.2,0.2,0.6,0.6,2.0,4.8,11.4
152,Clifford Robinson,PF,26,POR,4,0,32.8,4.0,15.3,.262,0.0,0.3,.000,4.0,15.0,.267,.262,2.3,5.5,.409,2.5,1.8,4.3,1.5,1.5,1.8,2.0,4.3,10.3
153,David Robinson*,C,27,SAS,10,10,42.1,7.9,17.0,.465,0.0,0.1,.000,7.9,16.9,.467,.465,7.3,11.0,.664,2.9,9.7,12.6,4.0,1.0,3.6,2.5,3.9,23.1
154,Rumeal Robinson,PG,26,NJN,5,5,27.2,4.2,9.8,.429,0.4,1.4,.286,3.8,8.4,.452,.449,1.0,1.4,.714,0.8,1.6,2.4,7.0,1.0,0.0,4.0,3.6,9.8
155,Tree Rollins,C,37,HOU,6,0,2.7,0.0,0.5,.000,0.0,0.2,.000,0.0,0.3,.000,.000,0.0,0.0,,0.2,0.5,0.7,0.0,0.3,0.0,0.0,0.3,0.0
156,Mike Sanders,SF,32,CLE,8,7,18.1,2.5,6.0,.417,0.0,0.3,.000,2.5,5.8,.435,.417,0.8,1.3,.600,1.0,1.3,2.3,1.3,1.0,0.1,0.4,2.1,5.8
157,Steve Scheffler,C,25,SEA,9,0,2.4,0.6,1.1,.500,0.0,0.0,,0.6,1.1,.500,.500,0.4,0.4,1.000,0.7,0.4,1.1,0.1,0.2,0.0,0.0,0.1,1.6
158,Dwayne Schintzius,C,24,NJN,5,0,21.2,2.6,5.8,.448,0.0,0.0,,2.6,5.8,.448,.448,0.6,1.2,.500,1.2,3.8,5.0,0.8,0.2,1.2,0.6,2.4,5.8
159,Detlef Schrempf,PF,30,IND,4,4,41.3,6.3,13.5,.463,0.0,0.5,.000,6.3,13.0,.481,.463,7.0,9.0,.778,0.8,5.0,5.8,7.3,0.3,0.5,4.3,3.5,19.5
160,Byron Scott,SG,31,LAL,5,5,35.4,4.2,8.4,.500,1.6,3.0,.533,2.6,5.4,.481,.595,3.6,4.6,.783,0.0,2.2,2.2,1.8,1.0,0.0,0.8,2.2,13.6
161,Malik Sealy,SF,22,IND,3,0,6.0,0.0,1.7,.000,0.0,0.3,.000,0.0,1.3,.000,.000,0.7,0.7,1.000,0.7,0.0,0.7,0.0,0.0,0.0,0.3,0.3,0.7
162,Charles Smith,SF,27,NYK,15,15,25.9,4.3,9.2,.471,0.0,0.0,,4.3,9.2,.471,.471,2.5,3.3,.740,1.8,2.2,4.0,1.3,0.6,0.9,1.9,3.5,11.1
163,Kenny Smith,PG,27,HOU,12,12,32.6,5.3,10.7,.492,1.9,3.8,.500,3.3,6.8,.488,.582,2.3,3.0,.778,0.2,1.8,2.0,4.2,0.8,0.1,2.2,1.5,14.8
164,Larry Smith,PF,35,SAS,6,0,8.3,0.3,0.5,.667,0.0,0.0,,0.3,0.5,.667,.667,0.5,0.7,.750,1.3,1.3,2.7,0.2,0.7,0.3,0.2,2.7,1.2
165,Tony Smith,SG,24,LAL,5,0,14.6,2.6,5.0,.520,0.4,0.8,.500,2.2,4.2,.524,.560,1.2,1.8,.667,1.0,0.6,1.6,0.4,0.2,0.2,0.6,2.8,6.8
166,Rik Smits,C,26,IND,4,4,35.8,9.3,16.0,.578,0.0,0.3,.000,9.3,15.8,.587,.578,4.0,5.5,.727,3.3,4.8,8.0,1.8,1.3,1.0,2.0,4.5,22.5
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Elmore Spencer,C,23,LAC,2,0,2.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
169,John Starks,SG,27,NYK,15,15,38.3,5.9,13.3,.440,1.9,5.0,.373,4.0,8.3,.480,.510,2.9,4.0,.717,0.3,3.2,3.5,6.4,1.0,0.2,3.7,3.8,16.5
170,John Stockton*,PG,30,UTA,5,5,38.6,4.6,10.2,.451,1.0,2.6,.385,3.6,7.6,.474,.500,3.0,3.6,.833,1.0,1.4,2.4,11.0,2.4,0.0,3.0,3.2,13.2
171,Rod Strickland,SG,26,POR,4,4,39.0,5.5,13.0,.423,0.0,0.3,.000,5.5,12.8,.431,.423,2.5,3.0,.833,2.3,4.3,6.5,9.3,1.3,0.5,1.8,2.5,13.5
172,Terry Teagle,SG,32,HOU,5,0,2.4,0.4,1.0,.400,0.0,0.0,,0.4,1.0,.400,.400,0.0,0.4,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.8
173,LaSalle Thompson,C,31,IND,4,0,18.3,1.3,3.8,.333,0.0,0.0,,1.3,3.8,.333,.333,1.3,1.5,.833,1.8,1.8,3.5,0.8,0.8,0.5,1.0,2.3,3.8
174,Otis Thorpe,PF,30,HOU,12,12,34.9,6.1,9.6,.635,0.0,0.0,,6.1,9.6,.635,.635,2.3,3.6,.651,3.0,5.6,8.6,2.6,0.5,0.1,1.4,2.9,14.5
175,Sedale Threatt,PG,31,LAL,5,5,41.0,7.8,17.8,.438,0.6,2.6,.231,7.2,15.2,.474,.455,1.8,2.4,.750,0.6,2.8,3.4,8.0,2.6,0.2,2.4,3.8,18.0
176,Trent Tucker,SG,33,CHI,19,0,10.9,1.0,2.4,.413,0.6,1.4,.462,0.4,1.1,.350,.543,0.2,0.3,.500,0.2,0.7,0.9,1.0,0.4,0.0,0.4,0.8,2.8
177,Kiki Vandeweghe,SF,34,LAC,1,0,9.0,2.0,6.0,.333,0.0,0.0,,2.0,6.0,.333,.333,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0
178,Loy Vaught,PF,24,LAC,3,0,16.7,2.0,5.0,.400,0.0,0.0,,2.0,5.0,.400,.400,1.3,1.7,.800,1.3,4.7,6.0,0.0,1.3,0.3,1.0,2.3,5.3
179,Darrell Walker,PG,31,CHI,9,0,2.4,0.1,0.4,.250,0.0,0.0,,0.1,0.4,.250,.250,0.2,0.3,.667,0.0,0.1,0.1,0.6,0.0,0.0,0.1,0.0,0.4
180,Mark West,C,32,PHO,24,24,19.5,1.8,3.3,.544,0.0,0.0,,1.8,3.3,.544,.544,1.2,1.9,.609,1.5,2.6,4.1,0.5,0.2,1.4,0.7,2.9,4.8
181,Dominique Wilkins*,SF,33,ATL,3,3,37.7,10.7,25.0,.427,1.0,4.0,.250,9.7,21.0,.460,.447,7.7,10.0,.767,4.0,1.3,5.3,3.0,1.0,0.3,3.3,2.7,30.0
182,Gerald Wilkins,SF,29,CLE,9,2,26.2,4.2,9.7,.437,0.4,1.3,.333,3.8,8.3,.453,.460,1.4,1.9,.765,0.7,1.1,1.8,2.7,1.0,0.2,1.2,1.8,10.3
183,Buck Williams,PF,32,POR,4,4,29.8,2.8,5.8,.478,0.0,0.0,,2.8,5.8,.478,.478,3.3,4.8,.684,3.0,4.3,7.3,0.3,0.3,0.8,1.5,3.0,8.8
184,Herb Williams,C,34,NYK,7,0,9.9,0.7,2.0,.357,0.0,0.0,,0.7,2.0,.357,.357,0.6,0.6,1.000,0.7,1.3,2.0,0.3,0.1,0.6,0.3,1.9,2.0
185,Hot Rod Williams,C,30,CLE,9,0,26.3,3.3,8.3,.400,0.0,0.0,,3.3,8.3,.400,.400,2.3,3.1,.750,1.3,3.2,4.6,1.9,0.6,1.6,1.2,2.9,9.0
186,John Williams,SF,26,LAC,5,0,19.6,0.8,3.6,.222,0.4,0.6,.667,0.4,3.0,.133,.278,0.2,0.4,.500,1.0,1.8,2.8,1.4,1.0,0.0,1.2,3.4,2.2
187,Kenny Williams,SF,23,IND,2,0,5.5,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,1.000,0.0,1.0,.000,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,1.0
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Lorenzo Williams,PF,23,BOS,1,0,3.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
190,Scott Williams,PF,24,CHI,19,0,20.8,2.3,4.6,.506,0.0,0.1,.000,2.3,4.5,.518,.506,0.8,1.5,.552,2.1,3.7,5.8,1.4,0.4,0.9,1.3,3.1,5.5
191,Kevin Willis,PF,30,ATL,3,3,34.3,7.0,15.0,.467,0.0,0.3,.000,7.0,14.7,.477,.467,2.7,4.7,.571,4.3,4.3,8.7,1.0,0.7,0.0,2.3,4.3,16.7
192,David Wingate,SF,29,CHH,9,0,13.0,0.9,2.4,.364,0.0,0.0,,0.9,2.4,.364,.364,0.3,0.9,.375,0.4,0.9,1.3,1.7,0.4,0.1,0.1,1.0,2.1
193,Joe Wolf,C,28,POR,2,0,10.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.5,0.0,0.5,1.0
194,David Wood,PF,28,SAS,5,0,4.0,0.4,0.8,.500,0.2,0.2,1.000,0.2,0.6,.333,.625,0.0,0.0,,0.2,0.4,0.6,0.2,0.0,0.0,0.0,1.4,1.0
195,James Worthy*,SF,31,LAL,5,0,29.6,6.4,17.2,.372,0.4,1.6,.250,6.0,15.6,.385,.384,0.6,1.0,.600,1.4,2.0,3.4,2.6,1.0,0.0,1.4,2.2,13.8
