,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
131,Kenny Payne,SF,23,PHI,3,0,3.3,0.7,1.7,.400,0.0,0.7,.000,0.7,1.0,.667,.400,0.7,0.7,1.000,0.3,0.3,0.7,0.0,0.0,0.0,0.3,1.0,2.0
132,Will Perdue,C,24,CHI,13,0,6.0,1.0,2.2,.464,0.1,0.2,.500,0.9,2.0,.462,.482,1.0,1.4,.722,0.5,0.9,1.5,0.2,0.0,0.4,0.3,1.0,3.1
133,Sam Perkins,SF,28,DAL,3,3,39.3,5.3,12.0,.444,0.0,0.3,.000,5.3,11.7,.457,.444,4.3,5.7,.765,3.3,4.0,7.3,2.7,1.0,0.7,2.3,5.7,15.0
134,Tim Perry,C,24,PHO,11,0,9.1,1.2,2.3,.520,0.0,0.0,,1.2,2.3,.520,.520,0.7,1.6,.444,0.9,1.0,1.9,0.2,0.3,0.5,0.5,1.7,3.1
135,Chuck Person,SF,25,IND,3,3,41.0,5.7,15.0,.378,0.3,3.3,.100,5.3,11.7,.457,.389,1.7,4.0,.417,2.0,4.7,6.7,4.0,0.3,0.0,1.3,3.7,13.3
136,Dražen Petrović*,SG,25,POR,20,0,12.7,2.4,5.5,.440,0.3,0.8,.313,2.2,4.7,.462,.463,1.1,1.8,.583,0.5,1.1,1.6,1.0,0.3,0.0,1.0,1.9,6.1
137,Ricky Pierce,SG,30,MIL,4,0,30.5,7.0,15.0,.467,1.3,2.5,.500,5.8,12.5,.460,.508,7.0,7.8,.903,1.5,0.8,2.3,1.5,1.3,0.0,0.8,3.5,22.3
138,Ed Pinckney,PF,26,BOS,4,0,6.3,1.5,1.8,.857,0.0,0.0,,1.5,1.8,.857,.857,1.8,2.3,.778,0.5,1.0,1.5,0.0,0.0,0.0,0.5,0.8,4.8
139,Scottie Pippen*,SF,24,CHI,15,14,40.8,6.9,14.0,.495,0.7,2.1,.323,6.3,11.9,.525,.519,4.7,6.7,.710,2.2,5.0,7.2,5.5,2.1,1.3,3.3,4.1,19.3
140,Terry Porter,PG,26,POR,21,21,38.8,6.0,13.0,.464,1.9,4.9,.392,4.1,8.2,.506,.536,6.6,7.9,.842,0.4,2.5,2.9,7.4,1.3,0.1,3.0,2.4,20.6
141,Paul Pressey,SG,31,MIL,4,2,32.3,4.8,11.0,.432,0.0,0.8,.000,4.8,10.3,.463,.432,5.3,6.5,.808,2.0,3.3,5.3,7.5,1.5,0.3,1.8,3.5,14.8
142,Mark Price,PG,25,CLE,5,5,38.4,6.4,12.2,.525,1.2,3.4,.353,5.2,8.8,.591,.574,6.0,6.0,1.000,0.0,2.8,2.8,8.8,1.8,0.2,3.0,1.8,20.0
143,Brian Quinnett,SG,23,NYK,3,0,5.3,0.7,1.3,.500,0.3,0.3,1.000,0.3,1.0,.333,.625,0.0,0.0,,1.7,1.0,2.7,0.7,0.0,0.0,0.3,0.7,1.7
144,Kurt Rambis,PF,31,PHO,16,16,24.1,1.5,3.4,.444,0.0,0.1,.000,1.5,3.3,.453,.444,1.2,1.8,.679,2.4,5.3,7.7,1.4,0.5,0.5,1.1,3.2,4.2
145,Blair Rasmussen,C,27,DEN,3,0,28.0,6.3,16.0,.396,0.0,0.0,,6.3,16.0,.396,.396,3.0,3.3,.900,2.7,6.0,8.7,0.3,0.7,1.3,0.7,3.3,15.7
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Fred Roberts,PF,29,MIL,4,4,19.8,3.3,5.0,.650,0.0,0.3,.000,3.3,4.8,.684,.650,3.3,4.0,.813,1.3,0.8,2.0,0.8,0.0,0.3,1.3,2.3,9.8
148,Alvin Robertson,SG,27,MIL,4,4,38.8,8.8,16.8,.522,0.0,0.3,.000,8.8,16.5,.530,.522,6.0,8.5,.706,2.5,3.3,5.8,4.8,2.3,0.0,3.8,4.0,23.5
149,Clifford Robinson,PF,23,POR,21,6,18.6,2.6,7.2,.358,0.0,0.2,.000,2.6,7.0,.367,.358,1.4,2.5,.558,1.5,2.6,4.1,1.1,0.9,1.1,1.2,3.4,6.5
150,David Robinson*,C,24,SAS,10,10,37.5,8.9,16.7,.533,0.0,0.0,,8.9,16.7,.533,.533,6.5,9.6,.677,3.6,8.4,12.0,2.3,1.1,4.0,2.4,3.5,24.3
151,Dennis Rodman*,SF,28,DET,19,17,29.5,2.8,5.0,.568,0.0,0.0,,2.8,5.0,.568,.568,0.9,1.8,.514,2.9,5.6,8.5,0.9,0.5,0.7,1.6,3.3,6.6
152,Tree Rollins,C,34,CLE,3,0,12.7,0.3,1.0,.333,0.0,0.0,,0.3,1.0,.333,.333,2.0,2.7,.750,0.0,2.7,2.7,0.3,0.7,0.3,1.0,2.3,2.7
153,Delaney Rudd,PG,27,UTA,5,0,9.0,1.6,4.6,.348,0.2,1.4,.143,1.4,3.2,.438,.370,0.2,0.4,.500,0.2,0.4,0.6,2.6,0.2,0.0,0.6,2.0,3.6
154,John Salley,PF,25,DET,20,0,27.4,2.9,6.1,.475,0.0,0.0,,2.9,6.1,.475,.475,3.7,4.9,.755,2.9,3.0,5.9,1.0,0.5,1.7,1.1,3.8,9.5
155,Jeff Sanders,PF,24,CHI,3,0,1.0,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
156,Mike Sanders,SF,29,IND,3,0,8.0,1.7,3.7,.455,0.3,0.3,1.000,1.3,3.3,.400,.500,0.0,0.0,,1.7,0.3,2.0,0.7,0.0,0.0,0.7,1.3,3.7
157,Detlef Schrempf,PF,27,IND,3,3,41.7,7.7,15.7,.489,0.0,1.0,.000,7.7,14.7,.523,.489,5.0,5.3,.938,1.7,5.7,7.3,1.7,0.7,0.3,3.3,4.3,20.3
158,Byron Scott,SG,28,LAL,9,9,36.1,5.4,11.8,.462,1.4,3.8,.382,4.0,8.0,.500,.524,1.1,1.4,.769,0.8,3.3,4.1,2.6,2.2,0.3,1.4,3.6,13.4
159,Jack Sikma*,C,34,MIL,4,4,29.3,1.5,5.8,.261,0.5,1.8,.286,1.0,4.0,.250,.304,1.5,2.0,.750,0.0,3.5,3.5,1.8,0.5,1.0,3.0,4.8,5.0
160,Charles Smith,PG,22,BOS,3,0,3.0,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.0,0.0,,0.3,0.0,0.3,1.0,0.3,0.0,0.0,0.0,0.7
161,Derek Smith,SF,28,PHI,1,0,15.0,5.0,8.0,.625,0.0,1.0,.000,5.0,7.0,.714,.625,1.0,2.0,.500,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,11.0
162,Larry Smith,PF,32,HOU,4,0,18.3,1.5,2.0,.750,0.0,0.0,,1.5,2.0,.750,.750,0.0,0.0,,1.8,1.5,3.3,1.3,1.0,0.0,1.3,2.8,3.0
163,Michael Smith,PF,24,BOS,4,0,4.0,1.3,2.0,.625,0.0,0.5,.000,1.3,1.5,.833,.625,1.8,1.8,1.000,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,4.3
164,Rik Smits,C,23,IND,3,3,32.0,4.7,9.3,.500,0.0,0.0,,4.7,9.3,.500,.500,3.0,3.7,.818,1.3,4.0,5.3,1.0,0.7,1.3,1.7,4.0,12.3
165,John Stockton*,PG,27,UTA,5,5,38.8,5.8,13.8,.420,0.2,2.6,.077,5.6,11.2,.500,.428,3.2,4.0,.800,0.8,2.4,3.2,15.0,1.2,0.0,2.8,4.0,15.0
166,Rod Strickland,PG,23,SAS,10,10,38.4,5.4,12.7,.425,0.0,0.7,.000,5.4,12.0,.450,.425,1.5,2.7,.556,2.2,3.1,5.3,11.2,1.4,0.0,3.4,3.0,12.3
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Roy Tarpley,PF,25,DAL,3,3,43.0,7.3,15.3,.478,0.0,0.3,.000,7.3,15.0,.489,.478,2.0,4.0,.500,3.0,12.3,15.3,0.3,2.3,3.3,3.0,4.0,16.7
169,Isiah Thomas*,PG,28,DET,20,20,37.9,7.4,16.0,.463,1.6,3.4,.471,5.8,12.6,.460,.513,4.1,5.1,.794,1.1,4.4,5.5,8.2,2.2,0.4,3.6,3.3,20.5
170,LaSalle Thompson,C,28,IND,3,0,18.0,2.3,5.0,.467,0.0,0.0,,2.3,5.0,.467,.467,1.3,1.3,1.000,2.0,3.0,5.0,0.7,0.0,0.3,2.3,4.3,6.0
171,Mychal Thompson,C,35,LAL,9,8,25.0,2.3,4.9,.477,0.0,0.0,,2.3,4.9,.477,.477,1.8,2.9,.615,1.7,2.7,4.3,0.2,0.2,1.4,1.9,2.9,6.4
172,Bob Thornton,PF,27,PHI,9,0,9.9,0.8,2.0,.389,0.0,0.0,,0.8,2.0,.389,.389,0.6,1.1,.500,1.2,0.4,1.7,0.4,0.2,0.1,0.2,2.4,2.1
173,Otis Thorpe,PF,27,HOU,4,4,41.0,6.8,11.3,.600,0.0,0.0,,6.8,11.3,.600,.600,6.5,9.5,.684,3.5,4.8,8.3,1.8,1.3,0.0,2.3,3.0,20.0
174,Trent Tucker,SG,30,NYK,10,0,17.8,2.2,5.5,.400,1.0,2.7,.370,1.2,2.8,.429,.491,0.6,0.6,1.000,0.5,0.9,1.4,2.0,1.0,0.0,0.6,1.9,6.0
175,Kiki Vandeweghe,SF,31,NYK,10,10,23.6,3.1,7.4,.419,0.6,1.3,.462,2.5,6.1,.410,.459,0.8,1.0,.800,0.7,0.5,1.2,1.4,0.5,0.2,0.7,1.4,7.6
176,Jay Vincent,SF,30,LAL,3,0,2.7,0.0,0.7,.000,0.0,0.0,,0.0,0.7,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0
177,Kenny Walker,PF,25,NYK,10,2,15.4,1.6,2.9,.552,0.0,0.1,.000,1.6,2.8,.571,.552,0.9,1.4,.643,0.7,1.8,2.5,0.6,0.0,0.4,0.1,2.2,4.1
178,Bill Wennington,C,26,DAL,3,0,8.3,0.3,1.7,.200,0.0,0.0,,0.3,1.7,.200,.200,0.0,0.0,,0.0,1.0,1.0,0.3,0.0,0.3,0.7,1.7,0.7
179,Mark West,C,29,PHO,16,16,34.0,4.7,8.1,.577,0.0,0.0,,4.7,8.1,.577,.577,1.7,3.1,.540,3.3,6.9,10.3,0.3,0.3,2.6,1.6,4.6,11.1
180,Randy White,PF,22,DAL,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Mitchell Wiggins,SG,30,HOU,4,0,12.8,1.8,3.8,.467,0.0,0.0,,1.8,3.8,.467,.467,0.5,0.8,.667,1.0,2.3,3.3,0.5,0.3,0.0,1.0,1.3,4.0
182,Eddie Lee Wilkins,C,27,NYK,7,0,7.7,1.3,2.6,.500,0.0,0.0,,1.3,2.6,.500,.500,0.9,1.6,.545,0.7,0.9,1.6,0.0,0.3,0.0,0.3,1.0,3.4
183,Gerald Wilkins,SG,26,NYK,10,10,31.9,6.3,13.7,.460,0.2,0.8,.250,6.1,12.9,.473,.467,1.8,2.2,.818,1.4,2.2,3.6,5.2,1.4,0.1,1.8,2.3,14.6
184,Buck Williams,PF,29,POR,21,21,37.0,4.8,9.5,.508,0.0,0.0,,4.8,9.5,.508,.508,3.4,5.0,.676,3.2,6.0,9.2,1.9,0.6,0.3,2.0,3.5,13.0
185,Herb Williams,C,31,DAL,3,0,27.0,4.7,7.7,.609,0.0,0.0,,4.7,7.7,.609,.609,4.3,5.3,.813,1.3,3.0,4.3,1.7,0.3,0.7,1.0,5.3,13.7
186,Hot Rod Williams,PF,27,CLE,5,0,34.8,7.8,14.0,.557,0.0,0.0,,7.8,14.0,.557,.557,3.4,4.4,.773,2.8,6.4,9.2,2.2,0.4,1.0,1.4,4.6,19.0
187,Reggie Williams,SF,25,SAS,9,0,5.4,1.0,3.0,.333,0.0,0.2,.000,1.0,2.8,.360,.333,0.2,0.2,1.000,0.6,0.7,1.2,0.3,0.2,0.0,0.6,0.9,2.2
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,David Wingate,SG,26,SAS,10,0,29.3,4.0,7.7,.519,0.2,0.3,.667,3.8,7.4,.514,.532,0.9,1.2,.750,0.9,2.8,3.7,3.8,1.8,0.3,1.4,3.4,9.1
190,Randy Wittman,SF,30,IND,2,0,5.5,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
191,Mike Woodson,SG,31,HOU,1,0,6.0,1.0,3.0,.333,0.0,1.0,.000,1.0,2.0,.500,.333,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
192,Orlando Woolridge,SF,30,LAL,9,0,22.1,4.4,7.8,.571,0.0,0.1,.000,4.4,7.7,.580,.571,2.9,4.1,.703,0.7,1.9,2.6,1.1,0.9,0.9,1.2,2.8,11.8
193,James Worthy*,SF,28,LAL,9,9,40.7,10.0,20.1,.497,0.2,0.9,.250,9.8,19.2,.509,.503,4.0,4.8,.837,1.2,4.3,5.6,3.0,1.6,0.3,2.4,2.0,24.2
194,Danny Young,PG,27,POR,21,0,14.0,1.3,3.4,.389,0.5,1.4,.379,0.8,2.0,.395,.465,0.9,1.3,.704,0.5,0.9,1.4,1.5,0.7,0.1,0.8,1.4,4.1
