,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
131,Robert Pack,PG,32,MIN,3,0,3.3,0.3,1.7,.200,0.0,0.3,.000,0.3,1.3,.250,.200,0.3,0.3,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.7,1.0
132,Scott Padgett,PF,25,UTA,4,0,11.8,1.5,3.3,.462,0.0,0.8,.000,1.5,2.5,.600,.462,1.0,1.3,.800,1.8,1.8,3.5,0.5,0.3,0.3,1.3,1.5,4.0
133,Tony Parker,PG,19,SAS,10,10,34.1,6.2,13.6,.456,1.0,2.7,.370,5.2,10.9,.477,.493,2.1,2.8,.750,0.5,2.4,2.9,4.0,0.9,0.1,2.2,2.2,15.5
134,Cherokee Parks,C,29,SAS,5,0,8.6,0.8,2.8,.286,0.0,0.0,,0.8,2.8,.286,.286,0.0,0.2,.000,0.6,1.6,2.2,0.0,0.0,0.4,0.4,1.2,1.6
135,Ruben Patterson,SF,26,POR,3,0,21.7,1.7,5.0,.333,0.0,0.3,.000,1.7,4.7,.357,.333,2.0,2.7,.750,0.7,1.7,2.3,0.3,1.0,0.3,1.0,2.3,5.3
136,Gary Payton*,PG,33,SEA,5,5,41.4,9.0,21.2,.425,0.8,3.0,.267,8.2,18.2,.451,.443,3.4,5.8,.586,2.0,6.6,8.6,5.8,0.6,0.4,2.6,2.4,22.2
137,Anthony Peeler,SG,32,MIN,3,0,22.3,3.0,6.7,.450,1.7,3.0,.556,1.3,3.7,.364,.575,1.3,2.0,.667,0.3,4.0,4.3,0.7,1.3,0.0,2.0,1.7,9.0
138,Morris Peterson,SF,24,TOR,5,5,30.8,3.6,9.8,.367,0.4,3.4,.118,3.2,6.4,.500,.388,1.6,2.0,.800,0.6,2.2,2.8,2.2,1.0,0.6,1.4,3.4,9.2
139,Paul Pierce,SG,24,BOS,16,16,42.0,7.6,18.9,.403,1.9,6.5,.288,5.8,12.4,.462,.452,7.5,9.8,.764,1.7,6.9,8.6,4.1,1.7,1.3,3.8,3.3,24.6
140,Scottie Pippen*,SF,36,POR,3,3,33.0,6.0,13.0,.462,2.0,3.7,.545,4.0,9.3,.429,.538,2.3,2.7,.875,2.7,6.7,9.3,5.7,1.3,0.7,3.3,4.7,16.3
141,Scot Pollard,C,26,SAC,15,0,12.9,1.4,2.7,.525,0.0,0.0,,1.4,2.7,.525,.525,0.5,0.8,.667,1.9,1.6,3.5,0.2,0.5,0.3,0.2,2.4,3.3
142,Terry Porter,PG,38,SAS,10,0,13.1,1.3,3.5,.371,0.5,1.7,.294,0.8,1.8,.444,.443,0.2,0.4,.500,0.1,0.8,0.9,0.8,0.4,0.0,0.5,1.0,3.3
143,Vladimir Radmanović,PF,21,SEA,5,2,22.6,2.8,6.4,.438,1.4,2.6,.538,1.4,3.8,.368,.547,0.6,0.6,1.000,1.2,2.4,3.6,1.0,0.2,0.2,1.0,2.2,7.6
144,Zach Randolph,PF,20,POR,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Željko Rebrača,C,29,DET,5,0,13.8,1.0,2.2,.455,0.0,0.0,,1.0,2.2,.455,.455,2.2,2.8,.786,0.8,1.2,2.0,0.0,0.2,0.2,0.8,2.8,4.2
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Don Reid,PF,28,ORL,4,0,9.5,1.0,1.5,.667,0.0,0.0,,1.0,1.5,.667,.667,0.3,0.5,.500,0.8,0.8,1.5,0.0,0.3,0.5,0.0,3.8,2.3
148,Mitch Richmond*,SG,36,LAL,2,0,2.0,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,1.000,0.5,1.0,.500,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.5
149,Clifford Robinson,PF,35,DET,10,10,40.9,4.5,12.4,.363,1.8,5.3,.340,2.7,7.1,.380,.435,2.4,3.0,.800,0.5,2.5,3.0,2.9,1.8,1.9,2.1,2.8,13.2
150,David Robinson*,C,36,SAS,4,4,20.3,2.3,4.8,.474,0.0,0.0,,2.3,4.8,.474,.474,0.0,1.0,.000,1.5,4.3,5.8,1.3,0.8,0.8,0.5,3.5,4.5
151,Rodney Rogers,SF,30,BOS,16,0,24.6,2.9,6.8,.426,1.2,3.3,.365,1.7,3.5,.482,.514,1.9,2.2,.886,1.8,3.8,5.5,2.1,1.0,0.4,1.4,2.6,8.9
152,Malik Rose,PF,27,SAS,10,3,29.2,4.6,9.6,.479,0.0,0.1,.000,4.6,9.5,.484,.479,3.7,5.0,.740,2.7,5.2,7.9,1.4,1.0,0.5,1.2,3.1,12.9
153,Bryon Russell,SG,31,UTA,4,4,30.0,2.3,9.0,.250,1.5,3.8,.400,0.8,5.3,.143,.333,1.0,1.0,1.000,1.5,2.8,4.3,1.8,1.0,0.0,2.3,3.8,7.0
154,Brian Scalabrine,PF,23,NJN,6,0,2.3,0.2,0.5,.333,0.0,0.2,.000,0.2,0.3,.500,.333,0.0,0.0,,0.2,0.3,0.5,0.0,0.0,0.2,0.2,0.0,0.3
155,Ansu Sesay,SF,25,SEA,4,0,15.0,0.8,2.0,.375,0.0,0.0,,0.8,2.0,.375,.375,0.3,0.3,1.000,0.5,3.0,3.5,1.0,0.0,1.0,0.5,2.0,1.8
156,Brian Shaw,PG,35,LAL,19,0,12.5,1.1,3.3,.333,0.5,1.7,.281,0.6,1.6,.387,.405,0.2,0.2,1.000,0.5,1.4,1.8,1.6,0.3,0.3,0.4,0.8,2.9
157,Charles Smith,SG,26,SAS,4,0,4.8,0.5,0.8,.667,0.0,0.0,,0.5,0.8,.667,.667,0.3,0.5,.500,0.5,0.3,0.8,0.5,0.5,0.3,0.8,1.3,1.3
158,Joe Smith,C,26,MIN,3,1,14.3,1.0,2.3,.429,0.0,0.0,,1.0,2.3,.429,.429,2.3,2.7,.875,1.3,2.3,3.7,0.0,0.0,0.3,0.3,2.7,4.3
159,Steve Smith,SG,32,SAS,10,10,29.8,3.2,8.7,.368,1.0,3.8,.263,2.2,4.9,.449,.425,2.9,3.0,.967,1.4,2.0,3.4,1.7,0.8,0.1,0.7,2.0,10.3
160,Eric Snow,PG,28,PHI,5,5,34.2,3.6,11.2,.321,0.2,1.2,.167,3.4,10.0,.340,.330,3.4,4.4,.773,0.6,3.8,4.4,5.4,1.2,0.0,3.0,2.6,10.8
161,Jerry Stackhouse,SF,27,DET,10,10,36.1,5.3,16.5,.321,1.8,5.3,.340,3.5,11.2,.313,.376,5.2,6.3,.825,0.9,3.4,4.3,4.3,0.6,0.6,2.7,2.6,17.6
162,Michael Stewart,C,26,TOR,1,0,8.0,2.0,2.0,1.000,0.0,0.0,,2.0,2.0,1.000,1.000,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0
163,John Stockton*,PG,39,UTA,4,4,35.3,4.5,10.0,.450,0.5,1.8,.286,4.0,8.3,.485,.475,3.0,3.3,.923,0.8,3.3,4.0,10.0,2.8,0.3,2.0,4.0,12.5
164,Peja Stojaković,SF,24,SAC,10,7,33.8,5.0,13.3,.376,1.3,4.8,.271,3.7,8.5,.435,.425,3.5,3.9,.897,1.6,4.7,6.3,1.0,0.5,0.0,1.9,2.2,14.8
165,Damon Stoudamire,PG,28,POR,3,3,33.0,1.7,7.3,.227,1.0,1.3,.750,0.7,6.0,.111,.295,0.7,1.0,.667,0.3,2.0,2.3,3.3,0.7,0.0,1.3,1.7,5.0
166,Erick Strickland,PG,28,BOS,12,0,9.8,0.9,3.3,.282,0.3,1.7,.200,0.6,1.6,.368,.333,0.8,0.8,1.000,0.2,0.9,1.1,1.4,0.4,0.1,0.8,1.3,2.9
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Bruno Šundov,C,21,IND,1,0,2.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
169,Wally Szczerbiak,SF,24,MIN,3,3,43.7,7.0,14.7,.477,0.7,3.0,.222,6.3,11.7,.543,.500,5.3,6.0,.889,3.0,4.0,7.0,2.0,0.7,0.0,2.7,2.7,20.0
170,Jamaal Tinsley,PG,23,IND,5,5,17.6,1.6,3.8,.421,0.0,0.2,.000,1.6,3.6,.444,.421,0.4,0.6,.667,0.4,1.6,2.0,5.0,0.4,0.0,2.4,2.4,3.6
171,Robert Traylor,PF,24,CHH,8,0,7.8,0.9,2.5,.350,0.0,0.1,.000,0.9,2.4,.368,.350,0.5,0.8,.667,0.5,1.5,2.0,0.4,0.3,0.3,0.5,1.9,2.3
172,Gary Trent,PF,27,MIN,3,0,16.0,2.7,5.3,.500,0.0,0.0,,2.7,5.3,.500,.500,1.0,2.0,.500,1.7,1.3,3.0,0.3,0.0,0.0,1.0,2.7,6.3
173,Hedo Türkoğlu,SF,22,SAC,16,8,27.7,3.4,8.6,.401,0.8,2.1,.353,2.7,6.4,.417,.445,1.0,1.9,.516,1.1,4.1,5.2,1.4,0.4,0.6,1.4,3.1,8.6
174,Nick Van Exel,SG,30,DAL,8,1,33.0,4.6,12.6,.366,0.9,4.3,.206,3.8,8.4,.448,.401,1.0,1.5,.667,0.9,2.1,3.0,3.9,1.0,0.0,1.5,3.3,11.1
175,Keith Van Horn,SF,26,NJN,20,20,32.2,4.9,12.1,.402,1.9,4.2,.440,3.0,7.9,.382,.479,1.8,2.5,.714,1.6,5.1,6.7,2.1,1.0,0.5,1.8,2.8,13.3
176,Antoine Walker,PF,25,BOS,16,16,43.9,8.2,19.9,.411,2.6,6.8,.385,5.6,13.1,.424,.476,3.1,4.0,.781,1.4,7.2,8.6,3.3,1.5,0.4,3.4,3.5,22.1
177,Samaki Walker,PF,25,LAL,19,5,12.6,1.3,2.7,.462,0.1,0.1,1.000,1.2,2.7,.451,.471,0.7,0.9,.765,1.7,2.4,4.1,0.2,0.1,0.3,0.6,2.2,3.3
178,Ben Wallace,C,27,DET,10,10,40.8,2.8,5.9,.475,0.0,0.0,,2.8,5.9,.475,.475,1.7,3.9,.436,4.8,11.3,16.1,1.2,1.9,2.6,1.9,2.4,7.3
179,Gerald Wallace,SF,19,SAC,5,0,2.8,0.0,0.2,.000,0.0,0.0,,0.0,0.2,.000,.000,0.8,0.8,1.000,0.2,0.0,0.2,0.2,0.0,0.2,0.4,0.6,0.8
180,Rasheed Wallace,PF,27,POR,3,3,41.7,9.3,23.0,.406,2.3,5.7,.412,7.0,17.3,.404,.457,4.3,5.3,.813,3.3,9.0,12.3,1.7,0.7,0.7,0.7,4.0,25.3
181,Chris Webber,PF,28,SAC,16,16,41.7,10.0,19.9,.502,0.0,0.3,.000,10.0,19.7,.508,.502,3.7,6.2,.596,3.1,7.8,10.8,4.7,0.9,1.6,2.9,4.0,23.7
182,Bonzi Wells,SG,25,POR,3,3,35.3,4.7,12.7,.368,0.0,2.3,.000,4.7,10.3,.452,.368,3.0,4.3,.692,1.3,2.7,4.0,4.3,2.0,0.3,3.7,3.7,12.3
183,David Wesley,SG,31,CHH,9,9,41.9,5.8,14.3,.403,1.9,4.2,.447,3.9,10.1,.385,.469,2.3,2.6,.913,0.3,1.6,1.9,3.4,1.1,0.2,2.3,3.3,15.8
184,Rodney White,SF,21,DET,1,0,2.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
185,Aaron Williams,PF,30,NJN,20,0,20.8,2.3,4.8,.479,0.0,0.1,.000,2.3,4.8,.484,.479,1.9,2.3,.826,1.2,2.3,3.5,0.8,0.4,0.8,1.2,3.9,6.5
186,Alvin Williams,PG,27,TOR,5,5,39.2,4.8,15.0,.320,0.6,2.8,.214,4.2,12.2,.344,.340,1.8,2.2,.818,0.4,4.4,4.8,5.6,1.2,0.4,1.6,2.4,12.0
187,Eric Williams,SF,29,BOS,16,16,30.4,2.9,5.9,.500,0.9,1.9,.467,2.1,4.0,.516,.574,1.1,1.4,.739,1.1,3.3,4.4,1.3,1.6,0.3,0.7,3.3,7.8
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Jerome Williams,PF,28,TOR,5,1,28.6,2.8,6.6,.424,0.0,0.0,,2.8,6.6,.424,.424,1.6,2.4,.667,3.2,3.4,6.6,1.4,1.8,0.2,0.8,3.8,7.2
190,Monty Williams,SF,30,ORL,4,3,23.3,3.5,6.8,.519,0.0,0.3,.000,3.5,6.5,.538,.519,1.5,2.5,.600,1.8,3.8,5.5,2.3,0.8,0.0,1.3,2.0,8.5
191,Shammond Williams,SG,26,SEA,3,0,12.7,2.0,4.7,.429,0.7,1.3,.500,1.3,3.3,.400,.500,0.7,1.0,.667,0.3,1.0,1.3,1.0,0.7,0.0,1.3,0.3,5.3
192,Corliss Williamson,SF,28,DET,10,0,26.9,5.2,11.2,.464,0.0,0.2,.000,5.2,11.0,.473,.464,2.9,3.8,.763,1.9,3.4,5.3,1.0,0.9,0.2,2.2,3.1,13.3
193,Metta World Peace,SF,22,IND,5,5,33.4,4.4,10.8,.407,1.2,2.6,.462,3.2,8.2,.390,.463,1.8,2.6,.692,1.2,4.8,6.0,3.2,2.6,0.6,1.8,3.8,11.8
194,Wang Zhizhi,C,24,DAL,8,0,5.5,0.9,2.0,.438,0.4,0.8,.500,0.5,1.3,.400,.531,0.4,0.8,.500,0.6,0.4,1.0,0.4,0.0,0.1,0.0,1.4,2.5
