,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
130,Gary Payton*,PG,26,SEA,4,4,43.0,8.0,16.8,.478,0.5,2.5,.200,7.5,14.3,.526,.493,1.3,3.0,.417,1.5,1.0,2.5,5.3,1.3,0.0,2.0,3.3,17.8
131,Anthony Peeler,SG,25,LAL,10,10,26.8,3.2,7.9,.405,0.8,3.1,.258,2.4,4.8,.500,.456,1.7,2.2,.773,0.8,2.0,2.8,2.5,1.0,0.2,1.2,2.3,8.9
132,Will Perdue,C,29,CHI,10,2,17.6,1.9,3.7,.514,0.0,0.0,,1.9,3.7,.514,.514,1.2,2.1,.571,1.8,3.0,4.8,0.6,0.1,0.3,1.0,2.7,5.0
133,Sam Perkins,C,33,SEA,4,2,35.3,5.3,12.0,.438,2.5,5.5,.455,2.8,6.5,.423,.542,0.5,0.5,1.000,1.5,6.3,7.8,3.3,0.8,1.3,2.3,3.0,13.5
134,Elliot Perry,PG,25,PHO,9,0,11.8,2.2,4.7,.476,0.2,0.6,.400,2.0,4.1,.486,.500,2.2,2.8,.800,0.3,0.8,1.1,1.3,0.6,0.0,1.0,0.9,6.9
135,Chuck Person,SF,30,SAS,15,0,17.2,1.8,5.1,.351,0.9,3.0,.289,0.9,2.1,.438,.435,0.5,0.7,.727,0.1,1.7,1.8,0.5,0.3,0.5,0.4,1.5,5.0
136,Wesley Person,SG,23,PHO,10,10,24.7,3.4,8.3,.410,1.7,4.5,.378,1.7,3.8,.447,.512,1.1,1.2,.917,0.9,1.2,2.1,1.1,0.3,0.2,0.9,1.9,9.6
137,Bobby Phills,SG,25,CLE,4,4,36.5,4.8,10.8,.442,1.0,1.8,.571,3.8,9.0,.417,.488,3.8,5.0,.750,0.8,2.3,3.0,1.5,2.3,0.0,2.3,2.0,14.3
138,Scottie Pippen*,SF,29,CHI,10,10,39.6,5.8,13.1,.443,1.4,3.8,.368,4.4,9.3,.473,.496,4.8,7.1,.676,2.4,6.2,8.6,5.8,1.4,1.0,2.7,4.0,17.8
139,Terry Porter,PG,31,POR,3,0,7.0,2.3,4.3,.538,0.7,1.7,.400,1.7,2.7,.625,.615,1.0,1.7,.600,0.3,0.3,0.7,1.3,0.0,0.0,0.3,2.0,6.3
140,Mark Price,PG,30,CLE,4,4,35.8,3.0,10.0,.300,1.0,4.3,.235,2.0,5.8,.348,.350,8.0,8.3,.970,0.5,2.5,3.0,6.5,1.5,0.0,4.5,1.3,15.0
141,Dino Radja*,PF,27,BOS,4,3,38.3,5.0,12.5,.400,0.0,0.0,,5.0,12.5,.400,.400,5.0,7.0,.714,1.0,6.0,7.0,2.3,1.0,1.3,2.3,4.8,15.0
142,J.R. Reid,PF,26,SAS,15,1,13.9,1.9,3.9,.492,0.0,0.0,,1.9,3.9,.492,.492,2.2,2.6,.846,0.9,1.9,2.8,0.6,0.5,0.3,1.0,2.4,6.1
143,Doc Rivers,PG,33,SAS,15,0,21.2,2.5,6.3,.389,1.1,3.1,.370,1.3,3.3,.408,.479,1.7,2.1,.839,0.2,1.7,1.9,1.6,0.9,0.6,1.2,2.7,7.8
144,Fred Roberts,SF,34,CLE,1,0,7.0,3.0,4.0,.750,0.0,0.0,,3.0,4.0,.750,.750,0.0,2.0,.000,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0
145,Clifford Robinson,SF,28,POR,3,3,39.7,5.7,15.7,.362,1.3,5.7,.235,4.3,10.0,.433,.404,3.0,5.3,.563,2.3,4.0,6.3,2.7,0.7,0.3,2.7,4.3,15.7
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,David Robinson*,C,29,SAS,15,15,41.5,8.6,19.3,.446,0.1,0.3,.200,8.5,18.9,.451,.448,8.1,9.9,.812,3.8,8.3,12.1,3.1,1.5,2.6,3.7,4.2,25.3
148,James Robinson,PG,24,POR,2,0,2.0,1.0,1.5,.667,1.0,1.5,.667,0.0,0.0,,1.000,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0
149,Dennis Rodman*,PF,33,SAS,14,12,32.8,3.7,6.9,.542,0.0,0.4,.000,3.7,6.5,.571,.542,1.4,2.5,.571,4.9,9.9,14.8,1.3,0.9,0.0,1.8,3.6,8.9
150,Rodney Rogers,PF,23,DEN,3,3,25.3,4.0,7.3,.545,0.3,1.3,.250,3.7,6.0,.611,.568,0.3,1.3,.250,0.3,3.7,4.0,1.7,1.0,1.3,1.7,4.3,8.7
151,Tree Rollins,C,39,ORL,14,0,5.8,0.2,0.4,.600,0.0,0.0,,0.2,0.4,.600,.600,0.1,0.3,.250,0.3,0.1,0.4,0.0,0.0,0.4,0.3,1.4,0.5
152,Jalen Rose,SF,22,DEN,3,3,33.0,4.3,9.3,.464,0.3,1.3,.250,4.0,8.0,.500,.482,1.0,1.7,.600,1.3,2.3,3.7,6.0,1.0,0.7,3.0,3.0,10.0
153,Donald Royal,SF,28,ORL,18,6,11.0,0.6,1.8,.333,0.0,0.0,,0.6,1.8,.333,.333,0.8,1.1,.750,0.3,0.7,1.1,0.5,0.2,0.0,0.7,1.2,2.1
154,Trevor Ruffin,PG,24,PHO,5,0,2.2,0.8,1.6,.500,0.2,0.8,.250,0.6,0.8,.750,.563,0.2,1.0,.200,0.0,0.6,0.6,0.4,0.2,0.0,0.0,0.0,2.0
155,Bryon Russell,SF,24,UTA,2,0,6.5,2.0,3.5,.571,1.0,2.0,.500,1.0,1.5,.667,.714,0.5,1.0,.500,0.5,0.5,1.0,1.5,0.5,0.0,0.0,1.0,5.5
156,Danny Schayes,C,35,PHO,10,0,14.6,1.1,2.9,.379,0.0,0.1,.000,1.1,2.8,.393,.379,0.7,0.8,.875,0.4,1.6,2.0,0.8,0.3,0.3,0.8,3.8,2.9
157,Steve Scheffler,C,27,SEA,1,0,1.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
158,Detlef Schrempf,SF,32,SEA,4,4,38.3,5.8,14.3,.404,2.5,4.5,.556,3.3,9.8,.333,.491,4.8,6.0,.792,0.5,4.3,4.8,3.0,0.8,0.5,2.8,3.0,18.8
159,Byron Scott,PG,33,IND,17,0,17.5,1.9,5.5,.340,0.5,2.0,.265,1.4,3.5,.383,.388,1.8,2.0,.882,0.3,1.2,1.5,0.9,0.6,0.1,1.3,1.8,6.1
160,Dennis Scott,SF,26,ORL,21,15,35.5,5.2,12.6,.413,2.7,7.2,.371,2.5,5.4,.469,.519,1.6,1.9,.850,0.4,2.6,3.0,2.1,1.0,0.2,1.6,3.0,14.7
161,Brian Shaw,PG,28,ORL,21,0,16.9,2.3,5.9,.390,1.0,2.7,.386,1.2,3.1,.394,.480,1.0,1.5,.625,0.8,2.1,3.0,3.1,0.5,0.2,1.2,2.3,6.6
162,Charles Smith,SF,29,NYK,11,11,27.5,4.6,8.6,.537,0.0,0.2,.000,4.6,8.5,.548,.537,1.5,2.7,.567,1.8,2.0,3.8,1.2,1.2,1.5,2.2,4.0,10.8
163,Kenny Smith,PG,29,HOU,22,22,29.6,3.5,8.1,.438,2.1,4.7,.442,1.5,3.4,.432,.567,1.6,1.8,.900,0.3,1.9,2.2,4.5,0.6,0.1,1.4,2.1,10.8
164,Steve Smith,SG,25,ATL,3,3,36.0,5.7,14.3,.395,2.3,6.0,.389,3.3,8.3,.400,.477,5.3,6.3,.842,0.3,2.3,2.7,2.0,2.0,0.3,1.0,4.7,19.0
165,Tony Smith,SG,26,LAL,6,0,4.5,0.5,2.2,.231,0.5,1.7,.300,0.0,0.5,.000,.346,0.0,0.3,.000,0.2,0.3,0.5,0.5,0.0,0.0,0.7,0.2,1.5
166,Rik Smits,C,28,IND,17,17,32.1,7.5,13.6,.547,0.1,0.1,1.000,7.4,13.6,.545,.550,5.1,6.3,.804,1.9,5.1,7.0,2.0,0.3,0.8,2.0,4.3,20.1
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,John Starks,SG,29,NYK,11,11,34.5,5.3,11.7,.450,2.7,6.6,.411,2.5,5.1,.500,.566,2.4,3.8,.619,0.2,2.1,2.3,5.2,1.2,0.1,2.4,3.6,15.6
169,Bryant Stith,SG,24,DEN,3,1,28.3,5.7,10.7,.531,0.3,2.0,.167,5.3,8.7,.615,.547,5.0,6.3,.789,1.0,2.0,3.0,2.3,0.3,0.3,0.0,2.3,16.7
170,John Stockton*,PG,32,UTA,5,5,38.6,6.8,14.8,.459,1.6,4.0,.400,5.2,10.8,.481,.514,2.6,3.4,.765,1.2,2.2,3.4,10.2,1.4,0.2,2.8,2.6,17.8
171,Rod Strickland,PG,28,POR,3,3,42.0,9.0,21.7,.415,0.7,1.7,.400,8.3,20.0,.417,.431,4.7,6.0,.778,0.3,3.7,4.0,12.3,1.0,0.7,3.3,3.7,23.3
172,Derek Strong,PF,26,BOS,4,1,20.3,1.0,3.0,.333,0.0,0.0,,1.0,3.0,.333,.333,0.8,1.5,.500,3.3,2.8,6.0,0.8,0.8,0.3,1.3,1.8,2.8
173,Greg Sutton,PG,27,CHH,3,0,7.7,0.0,2.3,.000,0.0,1.7,.000,0.0,0.7,.000,.000,0.0,0.0,,1.0,0.7,1.7,1.0,0.0,0.0,0.3,0.3,0.0
174,Žan Tabak,C,24,HOU,8,0,3.9,0.3,0.6,.400,0.0,0.0,,0.3,0.6,.400,.400,0.3,0.3,1.000,0.1,0.0,0.1,0.1,0.1,0.4,0.3,0.6,0.8
175,Brooks Thompson,PG,24,ORL,3,0,3.7,1.0,1.3,.750,1.0,1.3,.750,0.0,0.0,,1.125,1.0,1.3,.750,0.3,0.3,0.7,1.0,0.0,0.3,0.7,0.3,4.0
176,Otis Thorpe,PF,32,POR,3,0,22.0,4.0,7.0,.571,0.0,0.0,,4.0,7.0,.571,.571,2.3,3.3,.700,1.7,2.7,4.3,0.7,0.0,0.0,1.0,4.0,10.3
177,Sedale Threatt,PG,33,LAL,1,0,11.0,1.0,4.0,.250,0.0,2.0,.000,1.0,2.0,.500,.250,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0
178,Wayman Tisdale,PF,30,PHO,10,0,17.0,3.2,7.1,.451,0.0,0.1,.000,3.2,7.0,.457,.451,0.9,1.4,.643,0.6,2.4,3.0,1.1,0.0,0.4,0.6,3.2,7.3
179,Jeff Turner,PF,32,ORL,18,0,9.9,0.9,2.2,.425,0.6,1.2,.500,0.3,1.0,.333,.563,0.2,0.2,1.000,0.2,1.2,1.4,0.6,0.2,0.2,0.3,2.4,2.7
180,Nick Van Exel,PG,23,LAL,10,10,46.4,6.7,16.2,.414,2.1,6.6,.318,4.6,9.6,.479,.478,4.5,5.9,.763,0.9,2.9,3.8,7.3,2.1,0.3,2.2,3.3,20.0
181,Jamie Watson,SF,22,UTA,5,0,11.4,1.2,1.8,.667,0.0,0.0,,1.2,1.8,.667,.667,0.0,0.0,,0.2,0.0,0.2,0.6,0.4,0.2,1.2,2.4,2.4
182,Bill Wennington,C,31,CHI,10,0,13.3,2.1,5.1,.412,0.0,0.0,,2.1,5.1,.412,.412,0.6,0.6,1.000,1.2,1.6,2.8,0.3,0.3,0.3,0.8,3.2,4.8
183,Ennis Whatley,PG,32,ATL,3,0,6.3,0.0,1.3,.000,0.0,0.0,,0.0,1.3,.000,.000,0.0,0.0,,0.3,1.0,1.3,0.3,0.0,0.0,0.0,0.7,0.0
184,Dominique Wilkins*,SF,35,BOS,4,4,37.5,6.5,15.3,.426,2.0,4.3,.471,4.5,11.0,.409,.492,4.0,4.5,.889,4.3,6.5,10.8,2.0,0.5,0.8,2.3,1.8,19.0
185,Buck Williams,PF,34,POR,3,3,34.3,3.0,5.0,.600,0.0,0.0,,3.0,5.0,.600,.600,2.3,3.7,.636,2.7,3.7,6.3,0.3,1.3,0.7,1.3,4.7,8.3
186,Herb Williams,C,36,NYK,8,0,6.9,0.4,1.6,.231,0.0,0.0,,0.4,1.6,.231,.231,0.3,0.3,1.000,0.4,0.5,0.9,0.0,0.6,0.6,0.1,1.6,1.0
187,Hot Rod Williams,PF,32,CLE,4,4,36.0,3.0,10.5,.286,0.0,0.3,.000,3.0,10.3,.293,.286,0.8,2.0,.375,0.8,5.5,6.3,2.8,2.3,0.8,2.5,2.8,6.8
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Monty Williams,SF,23,NYK,1,0,4.0,2.0,2.0,1.000,0.0,0.0,,2.0,2.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
190,Reggie Williams,SF,30,DEN,3,3,28.0,2.7,12.0,.222,1.3,4.3,.308,1.3,7.7,.174,.278,2.0,2.0,1.000,1.7,3.7,5.3,4.0,1.0,0.3,1.0,3.7,8.7
191,David Wingate,SG,31,CHH,4,4,18.3,3.3,6.8,.481,0.5,1.5,.333,2.8,5.3,.524,.519,1.0,1.5,.667,0.8,0.8,1.5,3.8,1.0,0.0,1.0,3.5,8.0
192,Joe Wolf,PF,30,CHH,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Haywoode Workman,PG,29,IND,17,0,16.2,1.4,3.9,.358,0.1,1.1,.111,1.3,2.9,.449,.373,1.6,1.9,.844,0.3,1.4,1.6,2.6,0.6,0.0,0.9,2.6,4.5
