,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
131,Shaquille O'Neal*,C,25,LAL,13,13,38.5,12.2,19.8,.612,0.0,0.0,,12.2,19.8,.612,.612,6.2,12.2,.503,3.7,6.5,10.2,2.9,0.5,2.6,3.3,3.2,30.5
132,Charles Oakley,PF,34,NYK,10,10,34.2,2.9,7.1,.408,0.0,0.0,,2.9,7.1,.408,.408,2.3,2.5,.920,2.1,6.4,8.5,1.4,1.1,0.2,1.3,3.8,8.1
133,Hakeem Olajuwon*,C,35,HOU,5,5,38.0,7.8,19.8,.394,0.0,0.2,.000,7.8,19.6,.398,.394,4.8,6.6,.727,1.8,9.0,10.8,2.4,1.0,3.2,2.6,3.6,20.4
134,Greg Ostertag,C,24,UTA,19,1,17.7,1.4,2.4,.565,0.0,0.0,,1.4,2.4,.565,.565,0.6,1.3,.480,1.3,2.9,4.3,0.3,0.4,1.9,0.6,2.7,3.4
135,Cherokee Parks,C,25,MIN,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Gary Payton*,PG,29,SEA,10,10,42.8,8.7,18.3,.475,1.9,5.0,.380,6.8,13.3,.511,.527,4.7,5.0,.940,0.9,2.5,3.4,7.0,1.8,0.1,2.6,3.1,24.0
137,Anthony Peeler,SG,28,MIN,5,5,42.6,6.2,15.4,.403,3.0,6.2,.484,3.2,9.2,.348,.500,0.8,0.8,1.000,3.2,4.4,7.6,3.6,2.0,0.6,1.6,3.0,16.2
138,Will Perdue,C,32,SAS,9,7,21.2,1.0,3.0,.333,0.0,0.0,,1.0,3.0,.333,.333,2.0,2.3,.857,2.7,4.0,6.7,0.1,0.7,1.0,1.2,2.9,4.0
139,Sam Perkins,PF,36,SEA,10,1,21.0,1.6,4.2,.381,1.0,2.4,.417,0.6,1.8,.333,.500,1.2,2.0,.600,0.6,2.6,3.2,1.4,0.3,0.5,1.1,2.2,5.4
140,Chuck Person,PF,33,SAS,9,0,21.8,2.0,5.9,.340,1.6,4.4,.350,0.4,1.4,.308,.472,0.2,0.2,1.000,0.0,3.0,3.0,0.8,0.4,0.0,0.7,1.7,5.8
141,Wesley Person,SG,26,CLE,4,4,34.0,2.8,7.3,.379,1.8,4.8,.368,1.0,2.5,.400,.500,0.8,1.0,.750,0.5,1.8,2.3,2.5,0.8,0.0,0.3,1.3,8.0
142,Bobby Phills,SG,28,CHH,9,9,29.9,2.8,7.1,.391,0.6,1.9,.294,2.2,5.2,.426,.430,0.2,0.9,.250,0.4,2.1,2.6,2.7,1.1,0.2,1.4,2.7,6.3
143,Scottie Pippen*,SF,32,CHI,21,21,39.8,5.8,14.0,.415,0.9,3.8,.228,5.0,10.2,.484,.446,4.3,6.4,.679,2.3,4.8,7.1,5.2,2.1,1.0,2.4,3.1,16.8
144,Mark Pope,SF,25,IND,7,0,6.0,0.6,0.9,.667,0.0,0.1,.000,0.6,0.7,.800,.667,0.1,0.1,1.000,0.3,0.4,0.7,0.1,0.1,0.0,0.1,1.1,1.3
145,Terry Porter,PG,34,MIN,5,4,37.6,5.4,12.6,.429,2.0,5.0,.400,3.4,7.6,.447,.508,3.0,3.6,.833,1.4,3.6,5.0,3.2,1.0,0.0,0.8,2.0,15.8
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Vitaly Potapenko,C,22,CLE,4,0,17.5,1.5,3.8,.400,0.0,0.0,,1.5,3.8,.400,.400,1.3,2.5,.500,0.8,2.0,2.8,0.8,0.5,0.0,1.5,2.0,4.3
148,Brent Price,PG,29,HOU,5,0,15.0,1.2,3.0,.400,1.0,2.6,.385,0.2,0.4,.500,.567,0.4,0.6,.667,0.2,1.6,1.8,1.2,0.8,0.0,1.2,2.4,3.8
149,Eldridge Recasner,SG,30,ATL,4,0,22.3,2.5,6.3,.400,1.8,3.0,.583,0.8,3.3,.231,.540,0.5,0.5,1.000,0.0,1.0,1.0,2.0,0.5,0.0,0.5,1.8,7.3
150,J.R. Reid,PF,29,CHH,9,0,12.7,1.2,3.1,.393,0.0,0.1,.000,1.2,3.0,.407,.393,0.9,1.1,.800,0.8,1.4,2.2,0.2,0.3,0.2,1.2,2.6,3.3
151,Rodrick Rhodes,SF,24,HOU,3,0,2.3,0.7,1.0,.667,0.0,0.0,,0.7,1.0,.667,.667,0.7,1.3,.500,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.0,2.0
152,Glen Rice,SF,30,CHH,9,9,41.0,9.1,19.2,.474,1.2,4.0,.306,7.9,15.2,.518,.506,3.3,4.0,.833,1.2,4.4,5.7,1.4,0.6,0.3,1.4,2.9,22.8
153,Isaiah Rider,SG,26,POR,4,4,41.5,7.0,16.8,.418,0.3,2.8,.091,6.8,14.0,.482,.425,5.0,6.5,.769,1.8,3.3,5.0,4.3,1.3,0.0,4.0,2.8,19.3
154,Stanley Roberts,C,27,MIN,1,0,8.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,1.0,2.0,.500,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
155,Clifford Robinson,SF,31,PHO,4,4,23.0,2.3,8.3,.273,0.0,0.3,.000,2.3,8.0,.281,.273,1.8,2.3,.778,1.5,1.5,3.0,0.8,0.8,0.5,1.3,4.8,6.3
156,David Robinson*,C,32,SAS,9,9,39.2,6.3,14.9,.425,0.0,0.0,,6.3,14.9,.425,.425,6.8,10.7,.635,4.6,9.6,14.1,2.6,1.2,3.3,2.8,3.1,19.4
157,Dennis Rodman*,PF,36,CHI,21,9,34.4,1.9,5.0,.371,0.0,0.2,.250,1.8,4.8,.376,.376,1.1,1.8,.605,4.7,7.1,11.8,2.0,0.7,0.6,1.7,4.2,4.9
158,Sean Rooks,C,28,LAL,4,0,2.8,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,0.0,0.0,,0.3,0.0,0.3,0.0,0.0,0.8,0.0,0.5,1.0
159,Jalen Rose,SF,25,IND,15,0,19.5,3.2,6.7,.480,0.4,1.1,.375,2.8,5.6,.500,.510,1.3,1.8,.741,0.1,1.7,1.8,1.9,0.7,0.4,1.7,2.5,8.1
160,Malik Rose,PF,23,SAS,5,0,3.6,0.8,1.2,.667,0.0,0.0,,0.8,1.2,.667,.667,0.4,0.8,.500,0.6,0.8,1.4,0.2,0.2,0.0,0.8,0.4,2.0
161,Donald Royal,SF,31,CHH,4,0,7.0,0.8,1.8,.429,0.0,0.0,,0.8,1.8,.429,.429,0.8,1.0,.750,0.0,1.0,1.0,0.3,0.0,0.0,0.3,1.0,2.3
162,Bryon Russell,SF,27,UTA,20,13,34.9,3.5,7.4,.469,1.2,3.2,.365,2.3,4.2,.548,.548,2.9,4.1,.716,0.6,4.1,4.7,1.1,1.1,0.3,0.9,2.5,11.0
163,Arvydas Sabonis*,C,33,POR,4,4,26.8,4.5,10.0,.450,0.3,0.5,.500,4.3,9.5,.447,.463,3.0,3.5,.857,1.8,6.0,7.8,1.5,1.8,0.8,2.5,4.8,12.3
164,Detlef Schrempf,SF,35,SEA,10,10,37.5,6.4,12.5,.512,0.2,1.4,.143,6.2,11.1,.559,.520,3.1,3.8,.816,1.8,5.9,7.7,3.9,0.7,0.1,2.2,2.1,16.1
165,Dennis Scott,SF,29,PHO,4,0,15.5,1.8,4.3,.412,0.8,2.0,.375,1.0,2.3,.444,.500,0.0,0.0,,0.5,1.5,2.0,0.3,0.3,0.0,0.5,0.5,4.3
166,Shawnelle Scott,C,25,CLE,1,0,3.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Rony Seikaly,C,32,NJN,3,0,12.3,2.3,3.0,.778,0.0,0.0,,2.3,3.0,.778,.778,1.3,2.0,.667,1.0,2.0,3.0,0.0,0.3,0.0,1.3,1.3,6.0
169,Dickey Simpkins,PF,25,CHI,13,0,5.7,0.5,1.2,.375,0.0,0.0,,0.5,1.2,.375,.375,0.3,0.7,.444,0.3,0.7,1.0,0.2,0.2,0.1,0.2,0.8,1.2
170,Steve Smith,SG,28,ATL,4,4,40.0,9.8,17.0,.574,2.5,5.0,.500,7.3,12.0,.604,.647,2.8,4.0,.688,0.5,2.3,2.8,2.3,0.5,0.8,1.3,4.3,24.8
171,Rik Smits,C,31,IND,16,16,29.8,6.6,13.1,.502,0.0,0.1,.000,6.6,13.0,.505,.502,3.4,4.0,.859,1.1,4.3,5.3,1.3,0.5,0.9,1.3,4.2,16.6
172,John Starks,SG,32,NYK,10,2,31.4,5.9,12.5,.472,2.5,5.9,.424,3.4,6.6,.515,.572,2.1,2.4,.875,0.4,3.6,4.0,2.3,1.6,0.1,1.1,3.5,16.4
173,John Stockton*,PG,35,UTA,20,20,29.8,4.1,8.2,.494,0.5,1.3,.346,3.6,6.9,.522,.521,2.6,3.6,.718,0.8,2.2,3.0,7.8,1.6,0.2,2.4,2.7,11.1
174,Damon Stoudamire,PG,24,POR,4,4,41.5,6.3,15.8,.397,2.0,5.5,.364,4.3,10.3,.415,.460,3.3,3.3,1.000,1.5,2.8,4.3,9.5,1.3,0.3,4.0,3.3,17.8
175,Mark Strickland,PF,27,MIA,3,0,9.3,1.3,1.7,.800,0.0,0.0,,1.3,1.7,.800,.800,0.3,0.7,.500,0.7,1.7,2.3,0.0,0.0,0.3,0.0,1.3,3.0
176,Bob Sura,SG,24,CLE,3,0,10.3,0.3,1.7,.200,0.0,0.7,.000,0.3,1.0,.333,.200,0.7,1.0,.667,0.0,1.0,1.0,1.3,0.3,0.0,0.7,1.3,1.3
177,Carl Thomas,SG,28,CLE,1,0,11.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,2.0,3.0,.667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
178,Nick Van Exel,PG,26,LAL,13,0,28.2,3.8,11.6,.331,1.7,5.4,.314,2.2,6.2,.346,.404,2.2,3.1,.725,0.7,1.8,2.5,4.2,0.6,0.1,1.7,2.3,11.6
179,Keith Van Horn,PF,22,NJN,3,3,25.7,4.3,9.7,.448,0.0,0.7,.000,4.3,9.0,.481,.448,4.0,5.0,.800,0.7,2.3,3.0,0.3,0.0,0.0,0.7,2.3,12.7
180,David Vaughn,PF,24,NJN,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
181,Jacque Vaughn,PG,22,UTA,7,0,3.4,0.3,1.4,.200,0.1,0.3,.500,0.1,1.1,.125,.250,0.3,0.3,1.000,0.0,0.4,0.4,0.6,0.0,0.0,0.6,0.0,1.0
182,Rasheed Wallace,PF,23,POR,4,4,39.3,5.8,11.8,.489,1.0,1.3,.800,4.8,10.5,.452,.532,2.0,4.0,.500,1.8,3.0,4.8,2.8,0.5,0.5,1.3,4.0,14.5
183,Charlie Ward,PG,27,NYK,10,10,26.1,2.3,5.5,.418,0.9,2.1,.429,1.4,3.4,.412,.500,1.1,1.6,.688,0.3,2.5,2.8,6.0,2.0,0.2,1.7,2.4,6.6
184,Bill Wennington,C,34,CHI,16,0,7.4,1.3,2.4,.526,0.0,0.0,,1.3,2.4,.526,.526,0.3,0.5,.500,0.2,0.7,0.9,0.2,0.4,0.1,0.5,1.4,2.8
185,David Wesley,PG,27,CHH,9,9,31.7,3.7,9.2,.398,1.0,2.3,.429,2.7,6.9,.387,.452,1.7,2.3,.714,0.6,1.4,2.0,6.7,0.8,0.0,2.1,2.8,10.0
186,Mark West,C,37,IND,4,0,2.8,0.3,0.5,.500,0.0,0.0,,0.3,0.5,.500,.500,0.3,0.8,.333,0.3,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.8
187,DeJuan Wheat,PG,24,MIN,1,0,3.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Aaron Williams,PF,26,SEA,3,0,2.3,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.7,0.7,1.000,0.3,0.0,0.3,0.0,0.0,0.3,0.3,0.0,0.7
190,Buck Williams,PF,37,NYK,3,0,15.0,1.3,3.0,.444,0.0,0.0,,1.3,3.0,.444,.444,2.0,2.7,.750,2.3,3.0,5.3,0.3,0.0,0.3,1.0,1.7,4.7
191,Hot Rod Williams,C,35,PHO,3,0,11.0,0.7,2.3,.286,0.0,0.0,,0.7,2.3,.286,.286,0.7,1.0,.667,0.7,0.7,1.3,0.3,0.0,0.7,0.0,2.7,2.0
192,Jayson Williams,C,29,NJN,3,2,38.7,3.0,7.0,.429,0.0,0.0,,3.0,7.0,.429,.429,1.0,2.0,.500,6.7,7.3,14.0,1.7,0.7,1.0,0.7,2.7,7.0
193,Micheal Williams,PG,31,MIN,4,0,14.5,1.5,3.8,.400,0.3,0.5,.500,1.3,3.3,.385,.433,1.8,2.3,.778,0.5,1.8,2.3,2.8,0.8,0.3,0.8,3.5,5.0
194,Monty Williams,SF,26,SAS,5,0,5.6,1.0,1.6,.625,0.0,0.0,,1.0,1.6,.625,.625,0.4,0.6,.667,0.4,0.8,1.2,0.2,0.0,0.0,0.8,0.4,2.4
195,Travis Williams,SF,28,CHH,4,0,4.5,0.3,0.8,.333,0.0,0.0,,0.3,0.8,.333,.333,0.8,1.0,.750,0.3,1.0,1.3,0.0,0.3,0.3,0.0,0.8,1.3
196,Walt Williams,SF,27,POR,4,0,25.5,4.3,7.8,.548,2.0,3.8,.533,2.3,4.0,.563,.677,2.8,3.5,.786,0.8,2.8,3.5,2.3,0.3,0.0,0.3,4.5,13.3
197,Kevin Willis,PF,35,HOU,5,5,33.6,4.4,11.0,.400,0.0,0.2,.000,4.4,10.8,.407,.400,2.4,3.2,.750,3.6,7.0,10.6,1.0,1.6,0.6,2.4,4.2,11.2
198,David Wingate,SG,34,SEA,3,0,4.3,0.7,1.7,.400,0.0,0.0,,0.7,1.7,.400,.400,1.3,2.0,.667,0.7,0.7,1.3,0.7,0.3,0.0,0.3,0.3,2.7
